Name,Input Shapes,Call Stack,Host Self Duration(us),Host Total Duration(us),Device Self Duration(us),Device Total Duration(us),Device Self Duration With AICore(us),Device Total Duration With AICore(us)
aten::slice,,,0.756,1.241,0,0,0,0
aten::as_strided,,,0.485,0.485,0,0,0,0
aten::slice,,,0.487,0.88,0,0,0,0
aten::as_strided,,,0.393,0.393,0,0,0,0
_compute_slot_mapping_kernel,,,5.15,5.15,120.345,120.345,0,0
aten::slice,,,1.12,1.747,0,0,0,0
aten::as_strided,,,0.627,0.627,0,0,0,0
aten::sub,,,6.203,15.262,0,1.16,0,0
empty_tensor,,,1.869,1.869,0,0,0,0
aten::item,,,0.977,1.548,0,0,0,0
aten::_local_scalar_dense,,,0.571,0.571,0,0,0,0
aclnnSubs,,,5.642,5.642,1.16,1.16,0,0
aten::detach,,,1.499,1.499,0,0,0,0
aten::to,,,0.736,0.736,0,0,0,0
aten::resolve_conj,,,0.291,0.291,0,0,0,0
aten::resolve_neg,,,0.097,0.097,0,0,0,0
aten::slice,,,1.572,2.713,0,0,0,0
aten::as_strided,,,1.141,1.141,0,0,0,0
aten::slice,,,0.634,1.328,0,0,0,0
aten::as_strided,,,0.694,0.694,0,0,0,0
aten::slice,,,0.963,1.607,0,0,0,0
aten::as_strided,,,0.644,0.644,0,0,0,0
aten::slice,,,0.982,1.42,0,0,0,0
aten::as_strided,,,0.438,0.438,0,0,0,0
aten::fill_,,,4.344,8.408,0,0,0,0
aclnnInplaceFillScalar,,,4.064,4.064,0,0,0,0
aten::slice,,,0.559,0.923,0,0,0,0
aten::as_strided,,,0.364,0.364,0,0,0,0
aten::fill_,,,1.488,2.996,0,0,0,0
aclnnInplaceFillScalar,,,1.508,1.508,0,0,0,0
aten::slice,,,1.442,1.755,0,0,0,0
aten::as_strided,,,0.313,0.313,0,0,0,0
aten::slice,,,0.77,0.995,0,0,0,0
aten::as_strided,,,0.225,0.225,0,0,0,0
aten::lt,,,5.826,5.826,0,0,0,0
aten::lift_fresh,,,0.291,0.291,0,0,0,0
aten::slice,,,0.72,0.974,0,0,0,0
aten::as_strided,,,0.254,0.254,0,0,0,0
aten::fill_,,,0.778,3.285,0,0,0,0
aten::copy_,,,2.507,2.507,0,0,0,0
aten::slice,,,0.769,1.031,0,0,0,0
aten::as_strided,,,0.262,0.262,0,0,0,0
aten::slice,,,0.504,0.979,0,0,0,0
aten::as_strided,,,0.475,0.475,0,0,0,0
aten::slice,,,0.434,0.591,0,0,0,0
aten::as_strided,,,0.157,0.157,0,0,0,0
aten::slice,,,0.818,1.281,0,0,0,0
aten::as_strided,,,0.463,0.463,0,0,0,0
aten::slice,,,0.604,0.871,0,0,0,0
aten::as_strided,,,0.267,0.267,0,0,0,0
aten::slice,,,0.501,0.648,0,0,0,0
aten::as_strided,,,0.147,0.147,0,0,0,0
aten::slice,,,0.848,1.134,0,0,0,0
aten::as_strided,,,0.286,0.286,0,0,0,0
aten::slice,,,0.669,1.327,0,0,0,0
aten::as_strided,,,0.658,0.658,0,0,0,0
aten::slice,,,0.5,0.942,0,0,0,0
aten::as_strided,,,0.442,0.442,0,0,0,0
aten::pin_memory,,,1.079,9.268,0,0,0,0
aten::is_pinned,,,8.189,8.189,0,0,0,0
aten::to,,,1.002,17.561,0,2.76,0,0
aten::_to_copy,,,2.069,16.559,0,2.76,0,0
aten::empty_strided,,,4.17,5.768,0,0,0,0
empty_tensor,,,1.598,1.598,0,0,0,0
aten::copy_,,,4.574,8.722,0,2.76,0,0
acl_memcpy_host_to_device,,,4.148,4.148,2.76,2.76,0,0
aten::resolve_conj,,,0.141,0.141,0,0,0,0
aten::resolve_neg,,,0.11,0.11,0,0,0,0
aten::slice,,,0.687,0.974,0,0,0,0
aten::as_strided,,,0.287,0.287,0,0,0,0
aten::resolve_conj,,,0.308,0.308,0,0,0,0
aten::resolve_neg,,,0.352,0.352,0,0,0,0
aten::slice,,,0.663,1.132,0,0,0,0
aten::as_strided,,,0.469,0.469,0,0,0,0
aten::slice,,,0.557,0.938,0,0,0,0
aten::as_strided,,,0.381,0.381,0,0,0,0
aten::index_select,,,6.684,12.047,0,2.42,0,0
empty_tensor,,,1.777,1.777,0,0,0,0
aclnnIndexSelect,,,3.586,3.586,2.42,2.42,0,0
aten::view,,,1.505,1.505,0,0,0,0
aten::repeat,,,3.711,8.039,0,1.6205,0,0
empty_tensor,,,1.605,1.605,0,0,0,0
aclnnRepeat,,,2.723,2.723,1.6205,1.6205,0,0
aten::chunk,,,1.747,6.688,0,0,0,0
aten::split,,,1.223,4.941,0,0,0,0
aten::narrow,,,1.471,2.691,0,0,0,0
aten::slice,,,0.518,1.22,0,0,0,0
aten::as_strided,,,0.702,0.702,0,0,0,0
aten::narrow,,,0.345,1.027,0,0,0,0
aten::slice,,,0.276,0.682,0,0,0,0
aten::as_strided,,,0.406,0.406,0,0,0,0
aten::slice,,,1.272,1.916,0,0,0,0
aten::as_strided,,,0.644,0.644,0,0,0,0
aten::view,,,0.707,0.707,0,0,0,0
aten::expand,,,1.201,1.667,0,0,0,0
aten::as_strided,,,0.466,0.466,0,0,0,0
aten::copy_,,,25.892,29.363,0,0.5,0,0
aclnnInplaceCopy,,,3.471,3.471,0.5,0.5,0,0
aten::index_select,,,3.006,5.561,0,2.14,0,0
empty_tensor,,,1.062,1.062,0,0,0,0
aclnnIndexSelect,,,1.493,1.493,2.14,2.14,0,0
aten::view,,,0.662,0.662,0,0,0,0
aten::repeat,,,2.576,16.771,0,1.8,0,0
empty_tensor,,,1.524,1.524,0,0,0,0
aclnnRepeat,,,12.671,12.671,1.8,1.8,0,0
aten::chunk,,,0.484,4.069,0,0,0,0
aten::split,,,0.49,3.585,0,0,0,0
aten::narrow,,,0.421,1.678,0,0,0,0
aten::slice,,,0.474,1.257,0,0,0,0
aten::as_strided,,,0.783,0.783,0,0,0,0
aten::narrow,,,0.494,1.417,0,0,0,0
aten::slice,,,0.424,0.923,0,0,0,0
aten::as_strided,,,0.499,0.499,0,0,0,0
aten::slice,,,0.859,1.404,0,0,0,0
aten::as_strided,,,0.545,0.545,0,0,0,0
aten::view,,,0.289,0.289,0,0,0,0
aten::expand,,,0.401,0.649,0,0,0,0
aten::as_strided,,,0.248,0.248,0,0,0,0
aten::copy_,,,8.73,12.216,0,0.5,0,0
aclnnInplaceCopy,,,3.486,3.486,0.5,0.5,0,0
aten::slice,,,0.78,1.096,0,0,0,0
aten::as_strided,,,0.316,0.316,0,0,0,0
aten::slice,,,1.406,1.827,0,0,0,0
aten::as_strided,,,0.421,0.421,0,0,0,0
aten::to,,,0.82,16.402,0,1.0005,0,0
aten::_to_copy,,,1.935,15.582,0,1.0005,0,0
aten::empty,,,1.57,4.68,0,0,0,0
empty_tensor,,,3.11,3.11,0,0,0,0
aten::copy_,,,4.8,8.967,0,1.0005,0,0
aclnnInplaceCopy,,,4.167,4.167,1.0005,1.0005,0,0
aten::embedding,,,3.867,8.945,0,11.4205,0,0
empty_tensor,,,1.716,1.716,0,0,0,0
aclnnEmbedding,,,3.362,3.362,11.4205,11.4205,0,0
vllm::maybe_pad_and_reduce,,,11.103,11.103,0,0,0,0
npu::npu_rms_norm,,,23.121,29.713,0,4.88,0,0
empty_tensor,,,1.76,1.76,0,0,0,0
empty_tensor,,,1.069,1.069,0,0,0,0
aclnnRmsNorm,,,3.763,3.763,4.88,4.88,0,0
vllm::unquantized_gemm,,,6.503,25.856,0,8.4405,0,7.1805
aten::linear,,,1.79,19.353,0,8.4405,0,7.1805
aten::t,,,2.267,5.251,0,0,0,0
aten::transpose,,,1.343,2.984,0,0,0,0
aten::as_strided,,,1.641,1.641,0,0,0,0
aten::addmm,,,6.986,12.312,0,8.4405,0,7.1805
empty_tensor,,,1.364,1.364,0,0,0,0
aclnnAddmm,,,3.962,3.962,8.4405,8.4405,7.1805,7.1805
aten::split_with_sizes,,,1.735,3.172,0,0,0,0
aten::as_strided,,,0.596,0.596,0,0,0,0
aten::as_strided,,,0.389,0.389,0,0,0,0
aten::as_strided,,,0.452,0.452,0,0,0,0
vllm::npu_rotary_embedding,,,210.541,220.749,0,3.08,0,0
aten::view,,,1.123,1.123,0,0,0,0
aten::view,,,0.562,0.562,0,0,0,0
_triton_rope,,,6.963,6.963,3.08,3.08,0,0
aten::view,,,0.98,0.98,0,0,0,0
aten::view,,,0.58,0.58,0,0,0,0
aten::empty,,,0.722,2.897,0,0,0,0
empty_tensor,,,2.175,2.175,0,0,0,0
aten::view,,,0.962,0.962,0,0,0,0
aten::view,,,0.647,0.647,0,0,0,0
aten::view,,,0.462,0.462,0,0,0,0
aten::view,,,0.442,0.442,0,0,0,0
vllm::unified_attention_with_output,,,201.702,949.615,0,22.8015,0,0
P12/A/0080/attention,,,293.18,747.913,0,22.8015,0,0
aten::slice,,,1.43,2.633,0,0,0,0
aten::as_strided,,,1.203,1.203,0,0,0,0
aten::slice,,,0.492,0.928,0,0,0,0
aten::as_strided,,,0.436,0.436,0,0,0,0
aten::slice,,,2.412,3.067,0,0,0,0
aten::as_strided,,,0.655,0.655,0,0,0,0
P12/A/0081/cache_write,,,103.931,137.281,0,1.8205,0,0
atb::_npu_reshape_and_cache,,,16.927,33.35,0,1.8205,0,0
ReshapeCacheOperation,,,16.423,16.423,1.8205,1.8205,0,0
P12/A/0082/fia,,,205.236,294.036,0,20.980999999999998,0,0
aten::view,,,2.991,2.991,0,0,0,0
aten::view,,,1.133,1.133,0,0,0,0
aten::slice,,,0.881,1.751,0,0,0,0
aten::as_strided,,,0.87,0.87,0,0,0,0
npu::npu_fused_infer_attention_score,,,45.348,57.468,0,20.421,0,0
empty_tensor,,,4.94,4.94,0,0,0,0
empty_tensor,,,1.446,1.446,0,0,0,0
empty_tensor,,,0.838,0.838,0,0,0,0
empty_tensor,,,0.841,0.841,0,0,0,0
aclnnFusedInferAttentionScoreV3,,,4.055,4.055,20.421,20.421,0,0
aten::view,,,0.965,0.965,0,0,0,0
aten::slice,,,0.567,1.214,0,0,0,0
aten::as_strided,,,0.647,0.647,0,0,0,0
aten::copy_,,,21.705,23.278,0,0.56,0,0
aclnnInplaceCopy,,,1.573,1.573,0.56,0.56,0,0
aten::slice,,,0.621,1.165,0,0,0,0
aten::as_strided,,,0.544,0.544,0,0,0,0
aten::copy_,,,11.901,15.623,0,0,0,0
aclnnInplaceCopy,,,3.722,3.722,0,0,0,0
aten::view,,,1.023,1.023,0,0,0,0
vllm::unquantized_gemm,,,7.217,26.24,0,5.58,0,5.58
aten::linear,,,1.708,19.023,0,5.58,0,5.58
aten::t,,,2.002,4.413,0,0,0,0
aten::transpose,,,1.31,2.411,0,0,0,0
aten::as_strided,,,1.101,1.101,0,0,0,0
aten::matmul,,,6.833,12.902,0,5.58,0,5.58
empty_tensor,,,2.717,2.717,0,0,0,0
aclnnMatmul,,,3.352,3.352,5.58,5.58,5.58,5.58
vllm::maybe_chunk_residual,,,5.201,5.201,0,0,0,0
_C_ascend::npu_add_rms_norm_bias,,,17.946,30.268,0,2.02,0,0
aten::empty,,,0.993,2.937,0,0,0,0
empty_tensor,,,1.944,1.944,0,0,0,0
aten::empty,,,0.436,1.762,0,0,0,0
empty_tensor,,,1.326,1.326,0,0,0,0
aten::empty,,,0.218,1.212,0,0,0,0
empty_tensor,,,0.994,0.994,0,0,0,0
aten::empty,,,0.541,2.633,0,0,0,0
empty_tensor,,,2.092,2.092,0,0,0,0
aclnnAddRmsNormBias,,,3.778,3.778,2.02,2.02,0,0
vllm::unquantized_gemm,,,3.934,15.736,0,19.961,0,19.961
aten::linear,,,0.879,11.802,0,19.961,0,19.961
aten::t,,,0.849,2.894,0,0,0,0
aten::transpose,,,1.135,2.045,0,0,0,0
aten::as_strided,,,0.91,0.91,0,0,0,0
aten::matmul,,,3.596,8.029,0,19.961,0,19.961
empty_tensor,,,1.258,1.258,0,0,0,0
aclnnMatmul,,,3.175,3.175,19.961,19.961,19.961,19.961
npu::npu_swiglu,,,10.858,14.726,0,4.08,0,0
empty_tensor,,,1.318,1.318,0,0,0,0
aclnnSwiGlu,,,2.55,2.55,4.08,4.08,0,0
vllm::unquantized_gemm,,,3.413,21.208,0,16.561,0,16.561
aten::linear,,,0.913,17.795,0,16.561,0,16.561
aten::t,,,0.813,1.75,0,0,0,0
aten::transpose,,,0.341,0.937,0,0,0,0
aten::as_strided,,,0.596,0.596,0,0,0,0
aten::matmul,,,2.945,15.132,0,16.561,0,16.561
empty_tensor,,,1.26,1.26,0,0,0,0
aclnnMatmul,,,10.927,10.927,16.561,16.561,16.561,16.561
vllm::maybe_chunk_residual,,,4.203,4.203,0,0,0,0
_C_ascend::npu_add_rms_norm_bias,,,12.538,22.156,0,1.66,0,0
aten::empty,,,0.497,1.636,0,0,0,0
empty_tensor,,,1.139,1.139,0,0,0,0
aten::empty,,,0.215,1.521,0,0,0,0
empty_tensor,,,1.306,1.306,0,0,0,0
aten::empty,,,0.222,1.116,0,0,0,0
empty_tensor,,,0.894,0.894,0,0,0,0
aten::empty,,,0.463,1.791,0,0,0,0
empty_tensor,,,1.328,1.328,0,0,0,0
aclnnAddRmsNormBias,,,3.554,3.554,1.66,1.66,0,0
vllm::unquantized_gemm,,,4.339,18.873,0,8.5405,0,7.4605
aten::linear,,,1.148,14.534,0,8.5405,0,7.4605
aten::t,,,0.547,2.034,0,0,0,0
aten::transpose,,,0.396,1.487,0,0,0,0
aten::as_strided,,,1.091,1.091,0,0,0,0
aten::addmm,,,6.079,11.352,0,8.5405,0,7.4605
empty_tensor,,,1.639,1.639,0,0,0,0
aclnnAddmm,,,3.634,3.634,8.5405,8.5405,7.4605,7.4605
aten::split_with_sizes,,,1.529,2.876,0,0,0,0
aten::as_strided,,,0.585,0.585,0,0,0,0
aten::as_strided,,,0.436,0.436,0,0,0,0
aten::as_strided,,,0.326,0.326,0,0,0,0
vllm::npu_rotary_embedding,,,229.694,239.881,0,2.74,0,0
aten::view,,,0.856,0.856,0,0,0,0
aten::view,,,0.53,0.53,0,0,0,0
_triton_rope,,,7.067,7.067,2.74,2.74,0,0
aten::view,,,1.039,1.039,0,0,0,0
aten::view,,,0.695,0.695,0,0,0,0
aten::empty,,,0.553,2.503,0,0,0,0
empty_tensor,,,1.95,1.95,0,0,0,0
aten::view,,,0.701,0.701,0,0,0,0
aten::view,,,0.48,0.48,0,0,0,0
aten::view,,,0.457,0.457,0,0,0,0
aten::view,,,0.408,0.408,0,0,0,0
vllm::unified_attention_with_output,,,100.516,859.741,0,24.0215,0,0
P12/A/0083/attention,,,321.33,759.225,0,24.0215,0,0
aten::slice,,,1.327,2.504,0,0,0,0
aten::as_strided,,,1.177,1.177,0,0,0,0
aten::slice,,,0.47,0.884,0,0,0,0
aten::as_strided,,,0.414,0.414,0,0,0,0
aten::slice,,,2.381,2.958,0,0,0,0
aten::as_strided,,,0.577,0.577,0,0,0,0
P12/A/0084/cache_write,,,105.325,130.757,0,1.5205,0,0
atb::_npu_reshape_and_cache,,,20.803,25.432,0,1.5205,0,0
ReshapeCacheOperation,,,4.629,4.629,1.5205,1.5205,0,0
P12/A/0085/fia,,,194.19,284.168,0,22.501,0,0
aten::view,,,2.76,2.76,0,0,0,0
aten::view,,,0.85,0.85,0,0,0,0
aten::slice,,,0.77,1.429,0,0,0,0
aten::as_strided,,,0.659,0.659,0,0,0,0
npu::npu_fused_infer_attention_score,,,45.433,57.863,0,21.901,0,0
empty_tensor,,,3.718,3.718,0,0,0,0
empty_tensor,,,1.575,1.575,0,0,0,0
empty_tensor,,,0.784,0.784,0,0,0,0
empty_tensor,,,1.093,1.093,0,0,0,0
aclnnFusedInferAttentionScoreV3,,,5.26,5.26,21.901,21.901,0,0
aten::view,,,0.912,0.912,0,0,0,0
aten::slice,,,0.509,1.185,0,0,0,0
aten::as_strided,,,0.676,0.676,0,0,0,0
aten::copy_,,,22.158,24.979,0,0.6,0,0
aclnnInplaceCopy,,,2.821,2.821,0.6,0.6,0,0
aten::slice,,,0.571,1.158,0,0,0,0
aten::as_strided,,,0.587,0.587,0,0,0,0
aten::copy_,,,12.04,15.466,0,0,0,0
aclnnInplaceCopy,,,3.426,3.426,0,0,0,0
aten::view,,,0.914,0.914,0,0,0,0
vllm::unquantized_gemm,,,7.265,35.482,0,5.3405,0,5.3405
aten::linear,,,1.763,28.217,0,5.3405,0,5.3405
aten::t,,,1.972,4.274,0,0,0,0
aten::transpose,,,1.147,2.302,0,0,0,0
aten::as_strided,,,1.155,1.155,0,0,0,0
aten::matmul,,,6.78,22.18,0,5.3405,0,5.3405
empty_tensor,,,2.68,2.68,0,0,0,0
aclnnMatmul,,,12.72,12.72,5.3405,5.3405,5.3405,5.3405
vllm::maybe_chunk_residual,,,5.203,5.203,0,0,0,0
_C_ascend::npu_add_rms_norm_bias,,,17.424,29.364,0,1.74,0,0
aten::empty,,,1.074,2.833,0,0,0,0
empty_tensor,,,1.759,1.759,0,0,0,0
aten::empty,,,0.245,1.521,0,0,0,0
empty_tensor,,,1.276,1.276,0,0,0,0
aten::empty,,,0.39,1.323,0,0,0,0
empty_tensor,,,0.933,0.933,0,0,0,0
aten::empty,,,0.346,2.024,0,0,0,0
empty_tensor,,,1.678,1.678,0,0,0,0
aclnnAddRmsNormBias,,,4.239,4.239,1.74,1.74,0,0
vllm::unquantized_gemm,,,4.182,16.841,0,19.2005,0,19.2005
aten::linear,,,0.848,12.659,0,19.2005,0,19.2005
aten::t,,,0.877,2.731,0,0,0,0
aten::transpose,,,0.692,1.854,0,0,0,0
aten::as_strided,,,1.162,1.162,0,0,0,0
aten::matmul,,,3.669,9.08,0,19.2005,0,19.2005
empty_tensor,,,1.705,1.705,0,0,0,0
aclnnMatmul,,,3.706,3.706,19.2005,19.2005,19.2005,19.2005
npu::npu_swiglu,,,12.826,17.51,0,2.98,0,0
empty_tensor,,,1.151,1.151,0,0,0,0
aclnnSwiGlu,,,3.533,3.533,2.98,2.98,0,0
vllm::unquantized_gemm,,,3.539,13.181,0,16.241,0,16.241
aten::linear,,,0.695,9.642,0,16.241,0,16.241
aten::t,,,0.608,1.931,0,0,0,0
aten::transpose,,,0.508,1.323,0,0,0,0
aten::as_strided,,,0.815,0.815,0,0,0,0
aten::matmul,,,2.414,7.016,0,16.241,0,16.241
empty_tensor,,,1.082,1.082,0,0,0,0
aclnnMatmul,,,3.52,3.52,16.241,16.241,16.241,16.241
vllm::maybe_chunk_residual,,,3.988,3.988,0,0,0,0
_C_ascend::npu_add_rms_norm_bias,,,12.837,22.79,0,1.68,0,0
aten::empty,,,0.376,1.398,0,0,0,0
empty_tensor,,,1.022,1.022,0,0,0,0
aten::empty,,,0.212,1.745,0,0,0,0
empty_tensor,,,1.533,1.533,0,0,0,0
aten::empty,,,0.442,1.405,0,0,0,0
empty_tensor,,,0.963,0.963,0,0,0,0
aten::empty,,,0.228,1.41,0,0,0,0
empty_tensor,,,1.182,1.182,0,0,0,0
aclnnAddRmsNormBias,,,3.995,3.995,1.68,1.68,0,0
vllm::unquantized_gemm,,,4.282,17.818,0,8.0605,0,6.9005
aten::linear,,,1.151,13.536,0,8.0605,0,6.9005
aten::t,,,0.566,1.464,0,0,0,0
aten::transpose,,,0.424,0.898,0,0,0,0
aten::as_strided,,,0.474,0.474,0,0,0,0
aten::addmm,,,6.083,10.921,0,8.0605,0,6.9005
empty_tensor,,,1.227,1.227,0,0,0,0
aclnnAddmm,,,3.611,3.611,8.0605,8.0605,6.9005,6.9005
aten::split_with_sizes,,,1.652,3.28,0,0,0,0
aten::as_strided,,,0.821,0.821,0,0,0,0
aten::as_strided,,,0.362,0.362,0,0,0,0
aten::as_strided,,,0.445,0.445,0,0,0,0
vllm::npu_rotary_embedding,,,205.963,219.881,0,2.76,0,0
aten::view,,,1.188,1.188,0,0,0,0
aten::view,,,0.5,0.5,0,0,0,0
_triton_rope,,,10.565,10.565,2.76,2.76,0,0
aten::view,,,1.0,1.0,0,0,0,0
aten::view,,,0.665,0.665,0,0,0,0
aten::empty,,,0.493,2.438,0,0,0,0
empty_tensor,,,1.945,1.945,0,0,0,0
aten::view,,,0.754,0.754,0,0,0,0
aten::view,,,0.494,0.494,0,0,0,0
aten::view,,,0.616,0.616,0,0,0,0
aten::view,,,0.531,0.531,0,0,0,0
vllm::unified_attention_with_output,,,101.899,861.436,0,21.701,0,0
P12/A/0086/attention,,,319.791,759.537,0,21.701,0,0
aten::slice,,,1.296,2.436,0,0,0,0
aten::as_strided,,,1.14,1.14,0,0,0,0
aten::slice,,,0.35,0.753,0,0,0,0
aten::as_strided,,,0.403,0.403,0,0,0,0
aten::slice,,,2.287,3.163,0,0,0,0
aten::as_strided,,,0.876,0.876,0,0,0,0
P12/A/0087/cache_write,,,101.761,122.662,0,1.56,0,0
atb::_npu_reshape_and_cache,,,16.558,20.901,0,1.56,0,0
ReshapeCacheOperation,,,4.343,4.343,1.56,1.56,0,0
P12/A/0088/fia,,,203.327,291.585,0,20.141,0,0
aten::view,,,2.761,2.761,0,0,0,0
aten::view,,,0.85,0.85,0,0,0,0
aten::slice,,,0.835,1.597,0,0,0,0
aten::as_strided,,,0.762,0.762,0,0,0,0
npu::npu_fused_infer_attention_score,,,44.121,54.568,0,19.601,0,0
empty_tensor,,,3.455,3.455,0,0,0,0
empty_tensor,,,1.144,1.144,0,0,0,0
empty_tensor,,,0.844,0.844,0,0,0,0
empty_tensor,,,0.642,0.642,0,0,0,0
aclnnFusedInferAttentionScoreV3,,,4.362,4.362,19.601,19.601,0,0
aten::view,,,0.963,0.963,0,0,0,0
aten::slice,,,0.625,1.246,0,0,0,0
aten::as_strided,,,0.621,0.621,0,0,0,0
aten::copy_,,,23.223,26.273,0,0.54,0,0
aclnnInplaceCopy,,,3.05,3.05,0.54,0.54,0,0
aten::slice,,,0.569,1.242,0,0,0,0
aten::as_strided,,,0.673,0.673,0,0,0,0
aten::copy_,,,12.152,17.905,0,0,0,0
aclnnInplaceCopy,,,5.753,5.753,0,0,0,0
aten::view,,,0.932,0.932,0,0,0,0
vllm::unquantized_gemm,,,6.92,25.377,0,5.34,0,5.34
aten::linear,,,1.701,18.457,0,5.34,0,5.34
aten::t,,,1.936,4.147,0,0,0,0
aten::transpose,,,1.126,2.211,0,0,0,0
aten::as_strided,,,1.085,1.085,0,0,0,0
aten::matmul,,,6.545,12.609,0,5.34,0,5.34
empty_tensor,,,2.394,2.394,0,0,0,0
aclnnMatmul,,,3.67,3.67,5.34,5.34,5.34,5.34
vllm::maybe_chunk_residual,,,5.187,5.187,0,0,0,0
_C_ascend::npu_add_rms_norm_bias,,,16.816,28.163,0,1.64,0,0
aten::empty,,,0.841,2.419,0,0,0,0
empty_tensor,,,1.578,1.578,0,0,0,0
aten::empty,,,0.232,1.236,0,0,0,0
empty_tensor,,,1.004,1.004,0,0,0,0
aten::empty,,,0.444,1.847,0,0,0,0
empty_tensor,,,1.403,1.403,0,0,0,0
aten::empty,,,0.316,2.045,0,0,0,0
empty_tensor,,,1.729,1.729,0,0,0,0
aclnnAddRmsNormBias,,,3.8,3.8,1.64,1.64,0,0
vllm::unquantized_gemm,,,3.782,14.934,0,20.001,0,20.001
aten::linear,,,0.828,11.152,0,20.001,0,20.001
aten::t,,,0.819,1.944,0,0,0,0
aten::transpose,,,0.483,1.125,0,0,0,0
aten::as_strided,,,0.642,0.642,0,0,0,0
aten::matmul,,,3.407,8.38,0,20.001,0,20.001
empty_tensor,,,1.31,1.31,0,0,0,0
aclnnMatmul,,,3.663,3.663,20.001,20.001,20.001,20.001
npu::npu_swiglu,,,13.005,25.671,0,2.98,0,0
empty_tensor,,,1.244,1.244,0,0,0,0
aclnnSwiGlu,,,11.422,11.422,2.98,2.98,0,0
vllm::unquantized_gemm,,,3.385,14.204,0,16.281,0,16.281
aten::linear,,,1.834,10.819,0,16.281,0,16.281
aten::t,,,0.78,1.654,0,0,0,0
aten::transpose,,,0.403,0.874,0,0,0,0
aten::as_strided,,,0.471,0.471,0,0,0,0
aten::matmul,,,2.642,7.331,0,16.281,0,16.281
empty_tensor,,,1.437,1.437,0,0,0,0
aclnnMatmul,,,3.252,3.252,16.281,16.281,16.281,16.281
vllm::maybe_chunk_residual,,,4.125,4.125,0,0,0,0
_C_ascend::npu_add_rms_norm_bias,,,11.619,20.143,0,1.68,0,0
aten::empty,,,0.369,1.445,0,0,0,0
empty_tensor,,,1.076,1.076,0,0,0,0
aten::empty,,,0.252,1.281,0,0,0,0
empty_tensor,,,1.029,1.029,0,0,0,0
aten::empty,,,0.378,1.221,0,0,0,0
empty_tensor,,,0.843,0.843,0,0,0,0
aten::empty,,,0.38,1.47,0,0,0,0
empty_tensor,,,1.09,1.09,0,0,0,0
aclnnAddRmsNormBias,,,3.107,3.107,1.68,1.68,0,0
vllm::unquantized_gemm,,,4.251,17.479,0,7.9399999999999995,0,6.88
aten::linear,,,1.193,13.228,0,7.9399999999999995,0,6.88
aten::t,,,0.64,1.502,0,0,0,0
aten::transpose,,,0.387,0.862,0,0,0,0
aten::as_strided,,,0.475,0.475,0,0,0,0
aten::addmm,,,5.701,10.533,0,7.9399999999999995,0,6.88
empty_tensor,,,1.128,1.128,0,0,0,0
aclnnAddmm,,,3.704,3.704,7.9399999999999995,7.9399999999999995,6.88,6.88
aten::split_with_sizes,,,1.721,3.108,0,0,0,0
aten::as_strided,,,0.563,0.563,0,0,0,0
aten::as_strided,,,0.379,0.379,0,0,0,0
aten::as_strided,,,0.445,0.445,0,0,0,0
vllm::npu_rotary_embedding,,,205.114,213.377,0,2.8,0,0
aten::view,,,0.808,0.808,0,0,0,0
aten::view,,,0.495,0.495,0,0,0,0
_triton_rope,,,5.301,5.301,2.8,2.8,0,0
aten::view,,,1.017,1.017,0,0,0,0
aten::view,,,0.642,0.642,0,0,0,0
aten::empty,,,0.47,2.396,0,0,0,0
empty_tensor,,,1.926,1.926,0,0,0,0
aten::view,,,0.607,0.607,0,0,0,0
aten::view,,,0.49,0.49,0,0,0,0
aten::view,,,0.461,0.461,0,0,0,0
aten::view,,,0.428,0.428,0,0,0,0
vllm::unified_attention_with_output,,,94.003,859.205,0,22.641000000000002,0,0
P12/A/0089/attention,,,314.725,765.202,0,22.641000000000002,0,0
aten::slice,,,1.235,2.33,0,0,0,0
aten::as_strided,,,1.095,1.095,0,0,0,0
aten::slice,,,0.476,0.741,0,0,0,0
aten::as_strided,,,0.265,0.265,0,0,0,0
aten::slice,,,2.33,2.947,0,0,0,0
aten::as_strided,,,0.617,0.617,0,0,0,0
P12/A/0090/cache_write,,,97.705,120.053,0,1.56,0,0
atb::_npu_reshape_and_cache,,,17.02,22.348,0,1.56,0,0
ReshapeCacheOperation,,,5.328,5.328,1.56,1.56,0,0
P12/A/0091/fia,,,203.641,307.099,0,21.081,0,0
aten::view,,,2.682,2.682,0,0,0,0
aten::view,,,1.066,1.066,0,0,0,0
aten::slice,,,0.814,1.614,0,0,0,0
aten::as_strided,,,0.8,0.8,0,0,0,0
npu::npu_fused_infer_attention_score,,,42.547,54.462,0,20.521,0,0
empty_tensor,,,4.507,4.507,0,0,0,0
empty_tensor,,,1.397,1.397,0,0,0,0
empty_tensor,,,1.013,1.013,0,0,0,0
empty_tensor,,,0.848,0.848,0,0,0,0
aclnnFusedInferAttentionScoreV3,,,4.15,4.15,20.521,20.521,0,0
aten::view,,,0.862,0.862,0,0,0,0
aten::slice,,,0.655,1.209,0,0,0,0
aten::as_strided,,,0.554,0.554,0,0,0,0
aten::copy_,,,21.772,41.563,0,0.56,0,0
aclnnInplaceCopy,,,19.791,19.791,0.56,0.56,0,0
aten::slice,,,0.613,1.323,0,0,0,0
aten::as_strided,,,0.71,0.71,0,0,0,0
aten::copy_,,,12.325,15.984,0,0,0,0
aclnnInplaceCopy,,,3.659,3.659,0,0,0,0
