Device_id,OP Type,Core Type,Count,Total Time(us),Min Time(us),Avg Time(us),Max Time(us),Ratio(%)
0,MatMulV3,AI_CORE,72,60341.47,424.577,838.075,1704.328,57.192
0,Mul,AI_VECTOR_CORE,72,39982.376,504.94,555.31,581.763,37.896
0,Equal,AI_VECTOR_CORE,24,4268.448,37.721,177.852,366.615,4.046
0,ReduceAll,MIX_AIV,24,914.461,14.94,38.102,57.862,0.867
