Name,Input Shapes,Call Stack,Host Self Duration(us),Host Total Duration(us),Device Self Duration(us),Device Total Duration(us),Device Self Duration With AICore(us),Device Total Duration With AICore(us)
P12/A/0011/buffer_copy,,,79.675,89.965,0,2.94,0,0
aten::slice,,,1.333,2.303,0,0,0,0
aten::as_strided,,,0.97,0.97,0,0,0,0
aten::slice,,,0.662,1.052,0,0,0,0
aten::as_strided,,,0.39,0.39,0,0,0,0
aten::copy_,,,4.676,6.935,0,2.94,0,0
acl_memcpy_host_to_device,,,2.259,2.259,2.94,2.94,0,0
P12/A/0012/buffer_copy,,,75.889,86.521,0,2.66,0,0
aten::slice,,,1.736,2.841,0,0,0,0
aten::as_strided,,,1.105,1.105,0,0,0,0
aten::slice,,,0.7,1.11,0,0,0,0
aten::as_strided,,,0.41,0.41,0,0,0,0
aten::copy_,,,4.915,6.681,0,2.66,0,0
acl_memcpy_host_to_device,,,1.766,1.766,2.66,2.66,0,0
aten::slice,,,1.024,1.902,0,0,0,0
aten::as_strided,,,0.878,0.878,0,0,0,0
aten::index,,,14.123,24.665,0,11.7205,0,0
empty_tensor,,,2.998,2.998,0,0,0,0
empty_tensor,,,4.837,4.837,0,0,0,0
aclnnIndex,,,2.707,2.707,11.7205,11.7205,0,0
aten::to,,,1.102,11.864,0,1.18,0,0
aten::_to_copy,,,2.58,10.762,0,1.18,0,0
aten::empty,,,1.019,2.399,0,0,0,0
empty_tensor,,,1.38,1.38,0,0,0,0
aten::copy_,,,4.974,5.783,0,1.18,0,0
aclnnInplaceCopy,,,0.809,0.809,1.18,1.18,0,0
aten::slice,,,0.858,1.53,0,0,0,0
aten::as_strided,,,0.672,0.672,0,0,0,0
aten::add,,,8.21,14.44,0,2.84,0,0
empty_tensor,,,3.052,3.052,0,0,0,0
aclnnAdd,,,3.178,3.178,2.84,2.84,0,0
aten::slice,,,0.668,1.168,0,0,0,0
aten::as_strided,,,0.5,0.5,0,0,0,0
aten::copy_,,,46.903,49.251,0,1.38,0,0
aclnnInplaceCopy,,,2.348,2.348,1.38,1.38,0,0
aten::slice,,,0.61,1.108,0,0,0,0
aten::as_strided,,,0.498,0.498,0,0,0,0
aten::add,,,2.89,4.796,0,1.52,0,0
empty_tensor,,,1.311,1.311,0,0,0,0
aclnnAdd,,,0.595,0.595,1.52,1.52,0,0
