Name,Input Shapes,Call Stack,Host Self Duration(us),Host Total Duration(us),Device Self Duration(us),Device Total Duration(us),Device Self Duration With AICore(us),Device Total Duration With AICore(us)
aten::resolve_neg,,,0.087,0.087,0,0,0,0
aten::slice,,,1.005,1.68,0,0,0,0
aten::as_strided,,,0.675,0.675,0,0,0,0
aten::slice,,,0.756,1.265,0,0,0,0
aten::as_strided,,,0.509,0.509,0,0,0,0
aten::slice,,,0.702,1.48,0,0,0,0
aten::as_strided,,,0.778,0.778,0,0,0,0
aten::slice,,,1.238,2.102,0,0,0,0
aten::as_strided,,,0.864,0.864,0,0,0,0
aten::fill_,,,2.54,5.239,0,0,0,0
aclnnInplaceFillScalar,,,2.699,2.699,0,0,0,0
aten::slice,,,1.491,1.897,0,0,0,0
aten::as_strided,,,0.406,0.406,0,0,0,0
aten::fill_,,,1.384,12.687,0,0,0,0
aclnnInplaceFillScalar,,,11.303,11.303,0,0,0,0
aten::slice,,,0.561,0.807,0,0,0,0
aten::as_strided,,,0.246,0.246,0,0,0,0
aten::slice,,,0.451,0.644,0,0,0,0
aten::as_strided,,,0.193,0.193,0,0,0,0
aten::lt,,,7.795,7.795,0,0,0,0
aten::lift_fresh,,,0.341,0.341,0,0,0,0
aten::slice,,,0.323,0.558,0,0,0,0
aten::as_strided,,,0.235,0.235,0,0,0,0
aten::fill_,,,2.948,6.702,0,0,0,0
aten::copy_,,,3.754,3.754,0,0,0,0
aten::slice,,,0.601,0.87,0,0,0,0
aten::as_strided,,,0.269,0.269,0,0,0,0
aten::slice,,,0.53,0.919,0,0,0,0
aten::as_strided,,,0.389,0.389,0,0,0,0
aten::slice,,,0.517,0.716,0,0,0,0
aten::as_strided,,,0.199,0.199,0,0,0,0
aten::slice,,,1.795,2.297,0,0,0,0
aten::as_strided,,,0.502,0.502,0,0,0,0
aten::slice,,,0.436,0.642,0,0,0,0
aten::as_strided,,,0.206,0.206,0,0,0,0
aten::slice,,,0.402,0.862,0,0,0,0
aten::as_strided,,,0.46,0.46,0,0,0,0
aten::slice,,,1.262,2.404,0,0,0,0
aten::as_strided,,,1.142,1.142,0,0,0,0
aten::slice,,,0.62,0.865,0,0,0,0
aten::as_strided,,,0.245,0.245,0,0,0,0
aten::slice,,,0.602,0.82,0,0,0,0
aten::as_strided,,,0.218,0.218,0,0,0,0
aten::sub,,,4.059,4.059,0,0,0,0
aten::gt,,,6.328,15.085,0,0,0,0
aten::to,,,0.593,8.757,0,0,0,0
aten::_to_copy,,,3.341,8.164,0,0,0,0
aten::empty_strided,,,1.955,1.955,0,0,0,0
aten::copy_,,,2.868,2.868,0,0,0,0
aten::any,,,4.479,8.267,0,0,0,0
aten::view_as,,,1.009,2.049,0,0,0,0
aten::view,,,1.04,1.04,0,0,0,0
aten::to,,,0.163,0.163,0,0,0,0
aten::copy_,,,1.576,1.576,0,0,0,0
aten::is_nonzero,,,1.065,1.835,0,0,0,0
aten::item,,,0.413,0.77,0,0,0,0
aten::_local_scalar_dense,,,0.357,0.357,0,0,0,0
aten::to,,,0.241,3.233,0,0,0,0
aten::_to_copy,,,0.555,2.992,0,0,0,0
aten::empty_strided,,,0.506,0.506,0,0,0,0
aten::copy_,,,1.931,1.931,0,0,0,0
aten::argmax,,,3.079,3.293,0,0,0,0
aten::fill_,,,0.214,0.214,0,0,0,0
aten::item,,,0.171,0.341,0,0,0,0
aten::_local_scalar_dense,,,0.17,0.17,0,0,0,0
aten::select,,,4.179,4.509,0,0,0,0
aten::as_strided,,,0.33,0.33,0,0,0,0
aten::item,,,1.386,1.527,0,0,0,0
aten::_local_scalar_dense,,,0.141,0.141,0,0,0,0
aten::slice,,,0.659,0.951,0,0,0,0
aten::as_strided,,,0.292,0.292,0,0,0,0
aten::slice,,,0.524,1.139,0,0,0,0
aten::as_strided,,,0.615,0.615,0,0,0,0
aten::pin_memory,,,2.458,11.322,0,0,0,0
aten::is_pinned,,,8.864,8.864,0,0,0,0
aten::to,,,0.608,14.043,0,2.8205,0,0
aten::_to_copy,,,1.42,13.435,0,2.8205,0,0
aten::empty_strided,,,3.798,5.221,0,0,0,0
empty_tensor,,,1.423,1.423,0,0,0,0
aten::copy_,,,4.205,6.794,0,2.8205,0,0
acl_memcpy_host_to_device,,,2.589,2.589,2.8205,2.8205,0,0
aten::resolve_conj,,,0.255,0.255,0,0,0,0
aten::resolve_neg,,,0.112,0.112,0,0,0,0
aten::slice,,,0.631,0.959,0,0,0,0
aten::as_strided,,,0.328,0.328,0,0,0,0
aten::resolve_conj,,,0.082,0.082,0,0,0,0
aten::resolve_neg,,,0.228,0.228,0,0,0,0
aten::slice,,,0.705,1.22,0,0,0,0
aten::as_strided,,,0.515,0.515,0,0,0,0
aten::slice,,,0.55,0.881,0,0,0,0
aten::as_strided,,,0.331,0.331,0,0,0,0
aten::index_select,,,8.514,13.808,0,11.7605,0,0
empty_tensor,,,2.734,2.734,0,0,0,0
aclnnIndexSelect,,,2.56,2.56,11.7605,11.7605,0,0
aten::view,,,1.707,1.707,0,0,0,0
aten::repeat,,,4.778,7.189,0,9.1205,0,0
empty_tensor,,,1.516,1.516,0,0,0,0
aclnnRepeat,,,0.895,0.895,9.1205,9.1205,0,0
aten::chunk,,,3.28,11.71,0,0,0,0
aten::split,,,2.132,8.43,0,0,0,0
aten::narrow,,,2.176,4.533,0,0,0,0
aten::slice,,,0.465,2.357,0,0,0,0
