Name,Input Shapes,Call Stack,Host Self Duration(us),Host Total Duration(us),Device Self Duration(us),Device Total Duration(us),Device Self Duration With AICore(us),Device Total Duration With AICore(us)
empty_tensor,,,4.524,4.524,0,0,0,0
aten::view,,,1.024,1.024,0,0,0,0
aten::view,,,0.507,0.507,0,0,0,0
aten::view,,,0.475,0.475,0,0,0,0
aten::view,,,0.76,0.76,0,0,0,0
vllm::unified_attention_with_output,,,92.4,1152.933,0,25.62,0,0
P13/672358/00236/attention,,,284.312,1060.533,0,25.62,0,0
aten::slice,,,1.63,3.076,0,0,0,0
aten::as_strided,,,1.446,1.446,0,0,0,0
aten::slice,,,0.47,1.098,0,0,0,0
aten::as_strided,,,0.628,0.628,0,0,0,0
aten::slice,,,2.519,3.306,0,0,0,0
aten::as_strided,,,0.787,0.787,0,0,0,0
P13/672358/00237/cache_write,,,166.329,296.736,0,5.12,0,0
P13/672358/00238/torch_api,,,86.226,130.407,0,5.12,0,0
atb::_npu_reshape_and_cache,,,23.316,44.181,0,5.12,0,0
aten::contiguous,,,0.933,17.11,0,2.2,0,0
aten::clone,,,1.913,16.177,0,2.2,0,0
empty_tensor,,,4.129,4.129,0,0,0,0
aten::copy_,,,6.885,10.135,0,2.2,0,0
aclnnInplaceCopy,,,3.25,3.25,2.2,2.2,0,0
ReshapeCacheOperation,,,3.755,3.755,2.92,2.92,0,0
P13/672358/00239/fia,,,234.325,457.701,0,20.5,0,0
aten::slice,,,1.352,2.89,0,0,0,0
aten::as_strided,,,1.538,1.538,0,0,0,0
aten::slice,,,0.403,0.86,0,0,0,0
aten::as_strided,,,0.457,0.457,0,0,0,0
aten::slice,,,0.507,1.082,0,0,0,0
aten::as_strided,,,0.575,0.575,0,0,0,0
P13/672358/00240/torch_api,,,114.813,193.488,0,19.86,0,0
npu::npu_fused_infer_attention_score,,,68.484,78.675,0,19.86,0,0
empty_tensor,,,3.944,3.944,0,0,0,0
empty_tensor,,,1.06,1.06,0,0,0,0
empty_tensor,,,0.84,0.84,0,0,0,0
empty_tensor,,,1.058,1.058,0,0,0,0
aclnnFusedInferAttentionScoreV3,,,3.289,3.289,19.86,19.86,0,0
aten::view,,,2.235,2.235,0,0,0,0
aten::slice,,,0.919,2.003,0,0,0,0
aten::as_strided,,,1.084,1.084,0,0,0,0
aten::copy_,,,17.876,20.818,0,0.64,0,0
aclnnInplaceCopy,,,2.942,2.942,0.64,0.64,0,0
aten::slice,,,0.836,1.717,0,0,0,0
aten::as_strided,,,0.881,0.881,0,0,0,0
aten::copy_,,,9.964,12.587,0,0,0,0
aclnnInplaceCopy,,,2.623,2.623,0,0,0,0
aten::view,,,1.339,1.339,0,0,0,0
vllm::unquantized_gemm,,,75.58,190.046,0,5.92,0,5.92
P13/672358/00241/linear,,,91.94,114.466,0,5.92,0,5.92
aten::linear,,,2.136,22.526,0,5.92,0,5.92
aten::t,,,2.369,4.984,0,0,0,0
aten::transpose,,,1.38,2.615,0,0,0,0
aten::as_strided,,,1.235,1.235,0,0,0,0
aten::matmul,,,7.922,15.406,0,5.92,0,5.92
empty_tensor,,,3.742,3.742,0,0,0,0
aclnnMatmul,,,3.742,3.742,5.92,5.92,5.92,5.92
vllm::maybe_chunk_residual,,,6.262,6.262,0,0,0,0
_C_ascend::npu_add_rms_norm_bias,,,16.44,29.175,0,3.12,0,0
aten::empty,,,1.233,4.46,0,0,0,0
empty_tensor,,,3.227,3.227,0,0,0,0
aten::empty,,,0.259,1.597,0,0,0,0
empty_tensor,,,1.338,1.338,0,0,0,0
aten::empty,,,0.454,1.375,0,0,0,0
empty_tensor,,,0.921,0.921,0,0,0,0
aten::empty,,,0.395,2.612,0,0,0,0
empty_tensor,,,2.217,2.217,0,0,0,0
aclnnAddRmsNormBias,,,2.691,2.691,3.12,3.12,0,0
vllm::unquantized_gemm,,,69.192,168.76,0,19.021,0,19.021
P13/672358/00242/linear,,,79.789,99.568,0,19.021,0,19.021
aten::linear,,,1.522,19.779,0,19.021,0,19.021
aten::t,,,1.454,3.772,0,0,0,0
aten::transpose,,,0.926,2.318,0,0,0,0
aten::as_strided,,,1.392,1.392,0,0,0,0
aten::matmul,,,6.137,14.485,0,19.021,0,19.021
empty_tensor,,,2.246,2.246,0,0,0,0
aclnnMatmul,,,6.102,6.102,19.021,19.021,19.021,19.021
npu::npu_swiglu,,,15.158,19.88,0,5.521,0,0
empty_tensor,,,2.38,2.38,0,0,0,0
aclnnSwiGlu,,,2.342,2.342,5.521,5.521,0,0
vllm::unquantized_gemm,,,74.84,174.643,0,16.76,0,16.76
P13/672358/00243/linear,,,85.899,99.803,0,16.76,0,16.76
aten::linear,,,1.313,13.904,0,16.76,0,16.76
aten::t,,,1.243,3.362,0,0,0,0
aten::transpose,,,0.819,2.119,0,0,0,0
aten::as_strided,,,1.3,1.3,0,0,0,0
aten::matmul,,,4.656,9.229,0,16.76,0,16.76
empty_tensor,,,2.084,2.084,0,0,0,0
aclnnMatmul,,,2.489,2.489,16.76,16.76,16.76,16.76
vllm::maybe_chunk_residual,,,5.539,5.539,0,0,0,0
_C_ascend::npu_add_rms_norm_bias,,,12.527,24.781,0,3.04,0,0
aten::empty,,,0.903,3.389,0,0,0,0
empty_tensor,,,2.486,2.486,0,0,0,0
aten::empty,,,0.27,1.388,0,0,0,0
empty_tensor,,,1.118,1.118,0,0,0,0
aten::empty,,,1.176,1.985,0,0,0,0
empty_tensor,,,0.809,0.809,0,0,0,0
aten::empty,,,0.578,2.724,0,0,0,0
empty_tensor,,,2.146,2.146,0,0,0,0
aclnnAddRmsNormBias,,,2.768,2.768,3.04,3.04,0,0
vllm::unquantized_gemm,,,73.617,181.062,0,8.620000000000001,0,7.58
P13/672358/00244/linear,,,89.436,107.445,0,8.620000000000001,0,7.58
aten::linear,,,1.398,18.009,0,8.620000000000001,0,7.58
aten::t,,,1.162,3.314,0,0,0,0
aten::transpose,,,0.793,2.152,0,0,0,0
aten::as_strided,,,1.359,1.359,0,0,0,0
aten::addmm,,,8.336,13.297,0,8.620000000000001,0,7.58
empty_tensor,,,2.18,2.18,0,0,0,0
aclnnAddmm,,,2.781,2.781,8.620000000000001,8.620000000000001,7.58,7.58
aten::split_with_sizes,,,1.796,3.505,0,0,0,0
aten::as_strided,,,1.197,1.197,0,0,0,0
aten::as_strided,,,0.293,0.293,0,0,0,0
aten::as_strided,,,0.219,0.219,0,0,0,0
vllm::npu_rotary_embedding,,,169.683,813.03,0,8.86,0,0
aten::view,,,1.639,1.639,0,0,0,0
aten::view,,,0.495,0.495,0,0,0,0
aten::contiguous,,,0.974,11.824,0,2.24,0,0
aten::clone,,,1.568,10.85,0,2.24,0,0
empty_tensor,,,2.071,2.071,0,0,0,0
aten::copy_,,,4.448,7.211,0,2.24,0,0
aclnnInplaceCopy,,,2.763,2.763,2.24,2.24,0,0
aten::contiguous,,,0.522,7.27,0,2.28,0,0
aten::clone,,,0.89,6.748,0,2.28,0,0
empty_tensor,,,1.675,1.675,0,0,0,0
aten::copy_,,,2.454,4.183,0,2.28,0,0
aclnnInplaceCopy,,,1.729,1.729,2.28,2.28,0,0
P13/672358/00245/jit_run,,,464.333,619.012,0,4.34,0,0
P13/672358/00246/launch,,,147.379,154.679,0,4.34,0,0
_triton_rope,,,7.3,7.3,4.34,4.34,0,0
aten::view,,,2.577,2.577,0,0,0,0
aten::view,,,0.53,0.53,0,0,0,0
aten::empty,,,0.938,5.52,0,0,0,0
empty_tensor,,,4.582,4.582,0,0,0,0
aten::view,,,0.977,0.977,0,0,0,0
aten::view,,,0.586,0.586,0,0,0,0
aten::view,,,0.448,0.448,0,0,0,0
aten::view,,,0.746,0.746,0,0,0,0
vllm::unified_attention_with_output,,,95.08,1146.819,0,30.660999999999998,0,0
P13/672358/00247/attention,,,281.948,1051.739,0,30.660999999999998,0,0
aten::slice,,,1.594,2.996,0,0,0,0
aten::as_strided,,,1.402,1.402,0,0,0,0
aten::slice,,,0.37,0.898,0,0,0,0
aten::as_strided,,,0.528,0.528,0,0,0,0
aten::slice,,,2.668,3.44,0,0,0,0
aten::as_strided,,,0.772,0.772,0,0,0,0
P13/672358/00248/cache_write,,,158.526,281.189,0,5.44,0,0
P13/672358/00249/torch_api,,,82.007,122.663,0,5.44,0,0
atb::_npu_reshape_and_cache,,,20.059,40.656,0,5.44,0,0
aten::contiguous,,,1.241,18.67,0,2.24,0,0
aten::clone,,,1.816,17.429,0,2.24,0,0
empty_tensor,,,4.985,4.985,0,0,0,0
aten::copy_,,,7.083,10.628,0,2.24,0,0
aclnnInplaceCopy,,,3.545,3.545,2.24,2.24,0,0
ReshapeCacheOperation,,,1.927,1.927,3.2,3.2,0,0
P13/672358/00250/fia,,,235.864,465.216,0,25.221,0,0
aten::slice,,,1.281,2.703,0,0,0,0
aten::as_strided,,,1.422,1.422,0,0,0,0
aten::slice,,,0.558,1.073,0,0,0,0
aten::as_strided,,,0.515,0.515,0,0,0,0
aten::slice,,,0.244,0.889,0,0,0,0
aten::as_strided,,,0.645,0.645,0,0,0,0
P13/672358/00251/torch_api,,,112.852,196.419,0,24.601,0,0
npu::npu_fused_infer_attention_score,,,69.603,83.567,0,24.601,0,0
empty_tensor,,,3.825,3.825,0,0,0,0
empty_tensor,,,1.054,1.054,0,0,0,0
empty_tensor,,,0.97,0.97,0,0,0,0
empty_tensor,,,1.028,1.028,0,0,0,0
aclnnFusedInferAttentionScoreV3,,,7.087,7.087,24.601,24.601,0,0
aten::view,,,2.14,2.14,0,0,0,0
aten::slice,,,1.149,2.357,0,0,0,0
aten::as_strided,,,1.208,1.208,0,0,0,0
aten::copy_,,,20.647,23.771,0,0.62,0,0
aclnnInplaceCopy,,,3.124,3.124,0.62,0.62,0,0
aten::slice,,,0.868,1.796,0,0,0,0
aten::as_strided,,,0.928,0.928,0,0,0,0
aten::copy_,,,11.605,14.256,0,0,0,0
aclnnInplaceCopy,,,2.651,2.651,0,0,0,0
aten::view,,,1.446,1.446,0,0,0,0
vllm::unquantized_gemm,,,74.749,177.517,0,5.86,0,5.86
P13/672358/00252/linear,,,79.579,102.768,0,5.86,0,5.86
aten::linear,,,1.953,23.189,0,5.86,0,5.86
aten::t,,,2.751,5.439,0,0,0,0
aten::transpose,,,1.421,2.688,0,0,0,0
aten::as_strided,,,1.267,1.267,0,0,0,0
aten::matmul,,,8.837,15.797,0,5.86,0,5.86
empty_tensor,,,4.185,4.185,0,0,0,0
aclnnMatmul,,,2.775,2.775,5.86,5.86,5.86,5.86
vllm::maybe_chunk_residual,,,6.274,6.274,0,0,0,0
_C_ascend::npu_add_rms_norm_bias,,,17.229,30.017,0,3.02,0,0
aten::empty,,,1.165,4.153,0,0,0,0
empty_tensor,,,2.988,2.988,0,0,0,0
aten::empty,,,0.253,1.401,0,0,0,0
empty_tensor,,,1.148,1.148,0,0,0,0
aten::empty,,,0.342,1.27,0,0,0,0
empty_tensor,,,0.928,0.928,0,0,0,0
aten::empty,,,0.479,2.707,0,0,0,0
empty_tensor,,,2.228,2.228,0,0,0,0
aclnnAddRmsNormBias,,,3.257,3.257,3.02,3.02,0,0
vllm::unquantized_gemm,,,71.87,170.593,0,19.001,0,19.001
P13/672358/00253/linear,,,79.474,98.723,0,19.001,0,19.001
aten::linear,,,1.189,19.249,0,19.001,0,19.001
aten::t,,,1.416,3.661,0,0,0,0
aten::transpose,,,0.877,2.245,0,0,0,0
aten::as_strided,,,1.368,1.368,0,0,0,0
aten::matmul,,,5.745,14.399,0,19.001,0,19.001
empty_tensor,,,2.214,2.214,0,0,0,0
aclnnMatmul,,,6.44,6.44,19.001,19.001,19.001,19.001
npu::npu_swiglu,,,15.283,20.212,0,5.66,0,0
empty_tensor,,,2.224,2.224,0,0,0,0
aclnnSwiGlu,,,2.705,2.705,5.66,5.66,0,0
vllm::unquantized_gemm,,,70.805,159.147,0,17.181,0,17.181
P13/672358/00254/linear,,,73.339,88.342,0,17.181,0,17.181
aten::linear,,,1.018,15.003,0,17.181,0,17.181
aten::t,,,1.04,2.998,0,0,0,0
aten::transpose,,,0.715,1.958,0,0,0,0
aten::as_strided,,,1.243,1.243,0,0,0,0
aten::matmul,,,4.872,10.987,0,17.181,0,17.181
empty_tensor,,,3.661,3.661,0,0,0,0
aclnnMatmul,,,2.454,2.454,17.181,17.181,17.181,17.181
vllm::maybe_chunk_residual,,,5.667,5.667,0,0,0,0
_C_ascend::npu_add_rms_norm_bias,,,13.19,24.412,0,3.38,0,0
aten::empty,,,0.745,3.208,0,0,0,0
empty_tensor,,,2.463,2.463,0,0,0,0
aten::empty,,,0.268,1.303,0,0,0,0
empty_tensor,,,1.035,1.035,0,0,0,0
aten::empty,,,0.335,1.383,0,0,0,0
empty_tensor,,,1.048,1.048,0,0,0,0
aten::empty,,,0.503,2.226,0,0,0,0
empty_tensor,,,1.723,1.723,0,0,0,0
aclnnAddRmsNormBias,,,3.102,3.102,3.38,3.38,0,0
vllm::unquantized_gemm,,,85.001,185.238,0,9.58,0,8.32
P13/672358/00255/linear,,,82.87,100.237,0,9.58,0,8.32
aten::linear,,,1.408,17.367,0,9.58,0,8.32
aten::t,,,1.109,3.052,0,0,0,0
aten::transpose,,,0.71,1.943,0,0,0,0
aten::as_strided,,,1.233,1.233,0,0,0,0
aten::addmm,,,8.52,12.907,0,9.58,0,8.32
empty_tensor,,,1.908,1.908,0,0,0,0
aclnnAddmm,,,2.479,2.479,9.58,9.58,8.32,8.32
aten::split_with_sizes,,,2.093,3.906,0,0,0,0
aten::as_strided,,,1.24,1.24,0,0,0,0
aten::as_strided,,,0.3,0.3,0,0,0,0
aten::as_strided,,,0.273,0.273,0,0,0,0
vllm::npu_rotary_embedding,,,171.385,816.216,0,9.201,0,0
aten::view,,,1.558,1.558,0,0,0,0
aten::view,,,0.449,0.449,0,0,0,0
aten::contiguous,,,1.12,12.346,0,2.18,0,0
aten::clone,,,1.559,11.226,0,2.18,0,0
empty_tensor,,,2.489,2.489,0,0,0,0
aten::copy_,,,4.759,7.178,0,2.18,0,0
aclnnInplaceCopy,,,2.419,2.419,2.18,2.18,0,0
aten::contiguous,,,0.672,9.226,0,2.22,0,0
aten::clone,,,2.987,8.554,0,2.22,0,0
empty_tensor,,,1.602,1.602,0,0,0,0
aten::copy_,,,2.183,3.965,0,2.22,0,0
aclnnInplaceCopy,,,1.782,1.782,2.22,2.22,0,0
P13/672358/00256/jit_run,,,474.436,618.114,0,4.801,0,0
P13/672358/00257/launch,,,136.02,143.678,0,4.801,0,0
_triton_rope,,,7.658,7.658,4.801,4.801,0,0
aten::view,,,2.542,2.542,0,0,0,0
aten::view,,,0.596,0.596,0,0,0,0
aten::empty,,,0.935,5.408,0,0,0,0
empty_tensor,,,4.473,4.473,0,0,0,0
aten::view,,,0.979,0.979,0,0,0,0
aten::view,,,0.69,0.69,0,0,0,0
aten::view,,,0.701,0.701,0,0,0,0
aten::view,,,0.83,0.83,0,0,0,0
vllm::unified_attention_with_output,,,93.095,1087.668,0,29.541,0,0
P13/672358/00258/attention,,,276.247,994.573,0,29.541,0,0
aten::slice,,,1.57,3.03,0,0,0,0
aten::as_strided,,,1.46,1.46,0,0,0,0
aten::slice,,,0.461,1.161,0,0,0,0
aten::as_strided,,,0.7,0.7,0,0,0,0
aten::slice,,,2.662,3.584,0,0,0,0
aten::as_strided,,,0.922,0.922,0,0,0,0
P13/672358/00259/cache_write,,,145.954,263.693,0,5.859999999999999,0,0
P13/672358/00260/torch_api,,,78.569,117.739,0,5.859999999999999,0,0
atb::_npu_reshape_and_cache,,,19.664,39.17,0,5.859999999999999,0,0
aten::contiguous,,,1.516,17.162,0,2.4,0,0
aten::clone,,,2.142,15.646,0,2.4,0,0
empty_tensor,,,3.804,3.804,0,0,0,0
aten::copy_,,,6.524,9.7,0,2.4,0,0
aclnnInplaceCopy,,,3.176,3.176,2.4,2.4,0,0
ReshapeCacheOperation,,,2.344,2.344,3.46,3.46,0,0
P13/672358/00261/fia,,,218.19,432.261,0,23.680999999999997,0,0
aten::slice,,,1.227,2.571,0,0,0,0
aten::as_strided,,,1.344,1.344,0,0,0,0
aten::slice,,,0.495,0.947,0,0,0,0
aten::as_strided,,,0.452,0.452,0,0,0,0
aten::slice,,,0.378,1.06,0,0,0,0
aten::as_strided,,,0.682,0.682,0,0,0,0
P13/672358/00262/torch_api,,,104.077,182.478,0,23.061,0,0
npu::npu_fused_infer_attention_score,,,68.773,78.401,0,23.061,0,0
empty_tensor,,,3.606,3.606,0,0,0,0
empty_tensor,,,1.195,1.195,0,0,0,0
empty_tensor,,,0.893,0.893,0,0,0,0
empty_tensor,,,0.766,0.766,0,0,0,0
aclnnFusedInferAttentionScoreV3,,,3.168,3.168,23.061,23.061,0,0
aten::view,,,1.9,1.9,0,0,0,0
aten::slice,,,0.795,1.9,0,0,0,0
aten::as_strided,,,1.105,1.105,0,0,0,0
aten::copy_,,,17.214,23.215,0,0.62,0,0
aclnnInplaceCopy,,,6.001,6.001,0.62,0.62,0,0
aten::slice,,,0.712,1.618,0,0,0,0
aten::as_strided,,,0.906,0.906,0,0,0,0
aten::copy_,,,10.306,12.979,0,0,0,0
aclnnInplaceCopy,,,2.673,2.673,0,0,0,0
aten::view,,,1.341,1.341,0,0,0,0
vllm::unquantized_gemm,,,82.975,192.934,0,5.74,0,5.74
P13/672358/00263/linear,,,87.537,109.959,0,5.74,0,5.74
aten::linear,,,1.878,22.422,0,5.74,0,5.74
aten::t,,,2.342,6.014,0,0,0,0
aten::transpose,,,2.284,3.672,0,0,0,0
aten::as_strided,,,1.388,1.388,0,0,0,0
aten::matmul,,,7.646,14.53,0,5.74,0,5.74
empty_tensor,,,3.795,3.795,0,0,0,0
aclnnMatmul,,,3.089,3.089,5.74,5.74,5.74,5.74
vllm::maybe_chunk_residual,,,6.137,6.137,0,0,0,0
_C_ascend::npu_add_rms_norm_bias,,,17.172,30.42,0,2.68,0,0
aten::empty,,,1.125,4.157,0,0,0,0
empty_tensor,,,3.032,3.032,0,0,0,0
aten::empty,,,0.293,1.321,0,0,0,0
empty_tensor,,,1.028,1.028,0,0,0,0
aten::empty,,,0.526,1.769,0,0,0,0
empty_tensor,,,1.243,1.243,0,0,0,0
aten::empty,,,0.417,2.815,0,0,0,0
empty_tensor,,,2.398,2.398,0,0,0,0
aclnnAddRmsNormBias,,,3.186,3.186,2.68,2.68,0,0
vllm::unquantized_gemm,,,71.645,177.335,0,19.32,0,19.32
P13/672358/00264/linear,,,85.771,105.69,0,19.32,0,19.32
aten::linear,,,1.509,19.919,0,19.32,0,19.32
aten::t,,,1.512,3.995,0,0,0,0
aten::transpose,,,0.898,2.483,0,0,0,0
aten::as_strided,,,1.585,1.585,0,0,0,0
aten::matmul,,,5.625,14.415,0,19.32,0,19.32
empty_tensor,,,2.277,2.277,0,0,0,0
aclnnMatmul,,,6.513,6.513,19.32,19.32,19.32,19.32
npu::npu_swiglu,,,15.178,20.214,0,4.96,0,0
empty_tensor,,,2.6,2.6,0,0,0,0
aclnnSwiGlu,,,2.436,2.436,4.96,4.96,0,0
vllm::unquantized_gemm,,,68.424,161.358,0,16.5,0,16.5
P13/672358/00265/linear,,,77.324,92.934,0,16.5,0,16.5
aten::linear,,,1.14,15.61,0,16.5,0,16.5
aten::t,,,1.958,4.204,0,0,0,0
aten::transpose,,,0.819,2.246,0,0,0,0
aten::as_strided,,,1.427,1.427,0,0,0,0
aten::matmul,,,5.27,10.266,0,16.5,0,16.5
empty_tensor,,,2.379,2.379,0,0,0,0
aclnnMatmul,,,2.617,2.617,16.5,16.5,16.5,16.5
vllm::maybe_chunk_residual,,,5.302,5.302,0,0,0,0
_C_ascend::npu_add_rms_norm_bias,,,13.258,24.861,0,2.781,0,0
aten::empty,,,0.606,3.084,0,0,0,0
empty_tensor,,,2.478,2.478,0,0,0,0
aten::empty,,,0.238,1.431,0,0,0,0
empty_tensor,,,1.193,1.193,0,0,0,0
aten::empty,,,0.311,1.597,0,0,0,0
empty_tensor,,,1.286,1.286,0,0,0,0
aten::empty,,,0.375,2.415,0,0,0,0
empty_tensor,,,2.04,2.04,0,0,0,0
aclnnAddRmsNormBias,,,3.076,3.076,2.781,2.781,0,0
vllm::unquantized_gemm,,,70.554,169.631,0,9.161,0,7.881
P13/672358/00266/linear,,,81.196,99.077,0,9.161,0,7.881
aten::linear,,,1.673,17.881,0,9.161,0,7.881
aten::t,,,1.168,3.129,0,0,0,0
aten::transpose,,,0.736,1.961,0,0,0,0
aten::as_strided,,,1.225,1.225,0,0,0,0
aten::addmm,,,8.402,13.079,0,9.161,0,7.881
empty_tensor,,,2.173,2.173,0,0,0,0
aclnnAddmm,,,2.504,2.504,9.161,9.161,7.881,7.881
aten::split_with_sizes,,,2.001,3.813,0,0,0,0
aten::as_strided,,,1.198,1.198,0,0,0,0
aten::as_strided,,,0.334,0.334,0,0,0,0
aten::as_strided,,,0.28,0.28,0,0,0,0
vllm::npu_rotary_embedding,,,167.143,846.008,0,9.56,0,0
aten::view,,,1.569,1.569,0,0,0,0
aten::view,,,0.53,0.53,0,0,0,0
aten::contiguous,,,1.107,12.523,0,2.72,0,0
aten::clone,,,1.513,11.416,0,2.72,0,0
empty_tensor,,,2.22,2.22,0,0,0,0
aten::copy_,,,5.199,7.683,0,2.72,0,0
aclnnInplaceCopy,,,2.484,2.484,2.72,2.72,0,0
aten::contiguous,,,0.464,5.571,0,2.68,0,0
aten::clone,,,0.698,5.107,0,2.68,0,0
empty_tensor,,,1.323,1.323,0,0,0,0
aten::copy_,,,2.094,3.086,0,2.68,0,0
aclnnInplaceCopy,,,0.992,0.992,2.68,2.68,0,0
P13/672358/00267/jit_run,,,464.705,615.767,0,4.16,0,0
P13/672358/00268/launch,,,143.814,151.062,0,4.16,0,0
_triton_rope,,,7.248,7.248,4.16,4.16,0,0
aten::view,,,2.413,2.413,0,0,0,0
aten::view,,,40.492,40.492,0,0,0,0
aten::empty,,,1.075,5.718,0,0,0,0
empty_tensor,,,4.643,4.643,0,0,0,0
aten::view,,,1.067,1.067,0,0,0,0
aten::view,,,0.53,0.53,0,0,0,0
aten::view,,,0.478,0.478,0,0,0,0
aten::view,,,0.76,0.76,0,0,0,0
vllm::unified_attention_with_output,,,93.643,1110.633,0,28.241,0,0
P13/672358/00269/attention,,,280.229,1016.99,0,28.241,0,0
aten::slice,,,1.7,3.2,0,0,0,0
aten::as_strided,,,1.5,1.5,0,0,0,0
aten::slice,,,0.442,1.135,0,0,0,0
aten::as_strided,,,0.693,0.693,0,0,0,0
aten::slice,,,2.713,3.505,0,0,0,0
aten::as_strided,,,0.792,0.792,0,0,0,0
P13/672358/00270/cache_write,,,145.355,268.558,0,5.4399999999999995,0,0
P13/672358/00271/torch_api,,,84.761,123.203,0,5.4399999999999995,0,0
atb::_npu_reshape_and_cache,,,19.894,38.442,0,5.4399999999999995,0,0
aten::contiguous,,,0.909,16.791,0,2.26,0,0
aten::clone,,,1.879,15.882,0,2.26,0,0
empty_tensor,,,3.797,3.797,0,0,0,0
aten::copy_,,,6.941,10.206,0,2.26,0,0
aclnnInplaceCopy,,,3.265,3.265,2.26,2.26,0,0
ReshapeCacheOperation,,,1.757,1.757,3.18,3.18,0,0
P13/672358/00272/fia,,,231.398,442.838,0,22.801,0,0
aten::slice,,,1.167,2.514,0,0,0,0
aten::as_strided,,,1.347,1.347,0,0,0,0
aten::slice,,,0.444,0.964,0,0,0,0
aten::as_strided,,,0.52,0.52,0,0,0,0
aten::slice,,,0.253,0.723,0,0,0,0
aten::as_strided,,,0.47,0.47,0,0,0,0
P13/672358/00273/torch_api,,,105.176,183.816,0,22.181,0,0
npu::npu_fused_infer_attention_score,,,68.074,78.64,0,22.181,0,0
empty_tensor,,,3.707,3.707,0,0,0,0
empty_tensor,,,1.2,1.2,0,0,0,0
empty_tensor,,,1.067,1.067,0,0,0,0
empty_tensor,,,0.91,0.91,0,0,0,0
aclnnFusedInferAttentionScoreV3,,,3.682,3.682,22.181,22.181,0,0
aten::view,,,2.099,2.099,0,0,0,0
aten::slice,,,0.808,1.842,0,0,0,0
aten::as_strided,,,1.034,1.034,0,0,0,0
aten::copy_,,,16.719,19.482,0,0.62,0,0
aclnnInplaceCopy,,,2.763,2.763,0.62,0.62,0,0
aten::slice,,,0.684,1.569,0,0,0,0
aten::as_strided,,,0.885,0.885,0,0,0,0
aten::copy_,,,10.27,15.956,0,0,0,0
aclnnInplaceCopy,,,5.686,5.686,0,0,0,0
aten::view,,,1.45,1.45,0,0,0,0
vllm::unquantized_gemm,,,71.125,169.195,0,5.921,0,5.921
P13/672358/00274/linear,,,76.519,98.07,0,5.921,0,5.921
aten::linear,,,1.925,21.551,0,5.921,0,5.921
aten::t,,,2.463,5.119,0,0,0,0
aten::transpose,,,1.356,2.656,0,0,0,0
aten::as_strided,,,1.3,1.3,0,0,0,0
aten::matmul,,,7.897,14.507,0,5.921,0,5.921
empty_tensor,,,3.862,3.862,0,0,0,0
aclnnMatmul,,,2.748,2.748,5.921,5.921,5.921,5.921
vllm::maybe_chunk_residual,,,6.032,6.032,0,0,0,0
_C_ascend::npu_add_rms_norm_bias,,,17.601,30.691,0,3.041,0,0
aten::empty,,,1.153,4.15,0,0,0,0
empty_tensor,,,2.997,2.997,0,0,0,0
aten::empty,,,0.415,1.569,0,0,0,0
empty_tensor,,,1.154,1.154,0,0,0,0
aten::empty,,,0.379,1.682,0,0,0,0
empty_tensor,,,1.303,1.303,0,0,0,0
aten::empty,,,0.412,2.612,0,0,0,0
empty_tensor,,,2.2,2.2,0,0,0,0
aclnnAddRmsNormBias,,,3.077,3.077,3.041,3.041,0,0
vllm::unquantized_gemm,,,72.979,170.604,0,19.521,0,19.521
P13/672358/00275/linear,,,78.332,97.625,0,19.521,0,19.521
aten::linear,,,1.128,19.293,0,19.521,0,19.521
aten::t,,,1.487,3.825,0,0,0,0
aten::transpose,,,1.106,2.338,0,0,0,0
aten::as_strided,,,1.232,1.232,0,0,0,0
aten::matmul,,,5.382,14.34,0,19.521,0,19.521
empty_tensor,,,2.217,2.217,0,0,0,0
aclnnMatmul,,,6.741,6.741,19.521,19.521,19.521,19.521
npu::npu_swiglu,,,16.518,22.212,0,5.66,0,0
empty_tensor,,,2.792,2.792,0,0,0,0
aclnnSwiGlu,,,2.902,2.902,5.66,5.66,0,0
vllm::unquantized_gemm,,,76.7,194.087,0,16.761,0,16.761
P13/672358/00276/linear,,,101.283,117.387,0,16.761,0,16.761
aten::linear,,,1.109,16.104,0,16.761,0,16.761
aten::t,,,2.03,4.822,0,0,0,0
aten::transpose,,,1.079,2.792,0,0,0,0
aten::as_strided,,,1.713,1.713,0,0,0,0
aten::matmul,,,5.303,10.173,0,16.761,0,16.761
empty_tensor,,,2.368,2.368,0,0,0,0
aclnnMatmul,,,2.502,2.502,16.761,16.761,16.761,16.761
vllm::maybe_chunk_residual,,,5.748,5.748,0,0,0,0
_C_ascend::npu_add_rms_norm_bias,,,14.15,25.814,0,2.98,0,0
aten::empty,,,0.877,3.362,0,0,0,0
empty_tensor,,,2.485,2.485,0,0,0,0
aten::empty,,,0.263,1.355,0,0,0,0
empty_tensor,,,1.092,1.092,0,0,0,0
aten::empty,,,0.22,1.32,0,0,0,0
empty_tensor,,,1.1,1.1,0,0,0,0
aten::empty,,,0.472,2.441,0,0,0,0
empty_tensor,,,1.969,1.969,0,0,0,0
aclnnAddRmsNormBias,,,3.186,3.186,2.98,2.98,0,0
vllm::unquantized_gemm,,,75.942,177.949,0,9.280000000000001,0,8.24
P13/672358/00277/linear,,,84.647,102.007,0,9.280000000000001,0,8.24
aten::linear,,,1.398,17.36,0,9.280000000000001,0,8.24
aten::t,,,1.177,3.37,0,0,0,0
aten::transpose,,,0.784,2.193,0,0,0,0
