Name,Input Shapes,Call Stack,Host Self Duration(us),Host Total Duration(us),Device Self Duration(us),Device Total Duration(us),Device Self Duration With AICore(us),Device Total Duration With AICore(us)
aten::slice,,,0.63,1.238,0,0,0,0
aten::as_strided,,,0.608,0.608,0,0,0,0
aten::slice,,,0.522,1.212,0,0,0,0
aten::as_strided,,,0.69,0.69,0,0,0,0
npu::npu_fused_infer_attention_score,,,86.279,99.655,0,33.0815,0,0
empty_tensor,,,4.616,4.616,0,0,0,0
empty_tensor,,,2.092,2.092,0,0,0,0
empty_tensor,,,1.287,1.287,0,0,0,0
empty_tensor,,,1.055,1.055,0,0,0,0
aclnnFusedInferAttentionScoreV3,,,4.326,4.326,33.0815,33.0815,0,0
aten::view,,,1.848,1.848,0,0,0,0
aten::slice,,,0.686,1.682,0,0,0,0
aten::as_strided,,,0.996,0.996,0,0,0,0
aten::copy_,,,15.322,26.565,0,1.0405,0,0
aclnnInplaceCopy,,,11.243,11.243,1.0405,1.0405,0,0
aten::slice,,,0.878,2.144,0,0,0,0
aten::as_strided,,,1.266,1.266,0,0,0,0
aten::copy_,,,12.695,15.604,0,0,0,0
aclnnInplaceCopy,,,2.909,2.909,0,0,0,0
aten::view,,,1.773,1.773,0,0,0,0
vllm::unquantized_gemm,,,9.883,33.843,0,7.98,0,7.98
aten::linear,,,2.362,23.96,0,7.98,0,7.98
aten::t,,,3.279,6.875,0,0,0,0
aten::transpose,,,1.519,3.596,0,0,0,0
aten::as_strided,,,2.077,2.077,0,0,0,0
aten::matmul,,,7.901,14.723,0,7.98,0,7.98
empty_tensor,,,4.492,4.492,0,0,0,0
aclnnMatmul,,,2.33,2.33,7.98,7.98,7.98,7.98
vllm::maybe_chunk_residual,,,7.464,7.464,0,0,0,0
_C_ascend::npu_add_rms_norm_bias,,,18.311,33.266,0,17.2205,0,0
aten::empty,,,1.216,3.918,0,0,0,0
empty_tensor,,,2.702,2.702,0,0,0,0
aten::empty,,,0.372,2.098,0,0,0,0
empty_tensor,,,1.726,1.726,0,0,0,0
aten::empty,,,0.461,2.186,0,0,0,0
empty_tensor,,,1.725,1.725,0,0,0,0
aten::empty,,,0.466,3.402,0,0,0,0
empty_tensor,,,2.936,2.936,0,0,0,0
aclnnAddRmsNormBias,,,3.351,3.351,17.2205,17.2205,0,0
vllm::unquantized_gemm,,,5.604,20.056,0,23.141,0,23.141
aten::linear,,,1.356,14.452,0,23.141,0,23.141
aten::t,,,2.025,3.462,0,0,0,0
aten::transpose,,,0.608,1.437,0,0,0,0
aten::as_strided,,,0.829,0.829,0,0,0,0
aten::matmul,,,4.124,9.634,0,23.141,0,23.141
empty_tensor,,,1.92,1.92,0,0,0,0
aclnnMatmul,,,3.59,3.59,23.141,23.141,23.141,23.141
npu::npu_swiglu,,,10.316,13.323,0,18.481,0,0
empty_tensor,,,1.462,1.462,0,0,0,0
aclnnSwiGlu,,,1.545,1.545,18.481,18.481,0,0
vllm::unquantized_gemm,,,3.465,10.95,0,22.461,0,22.461
aten::linear,,,0.739,7.485,0,22.461,0,22.461
aten::t,,,0.712,1.719,0,0,0,0
aten::transpose,,,0.365,1.007,0,0,0,0
aten::as_strided,,,0.642,0.642,0,0,0,0
aten::matmul,,,2.244,5.027,0,22.461,0,22.461
empty_tensor,,,1.331,1.331,0,0,0,0
aclnnMatmul,,,1.452,1.452,22.461,22.461,22.461,22.461
vllm::maybe_chunk_residual,,,4.049,4.049,0,0,0,0
_C_ascend::npu_add_rms_norm_bias,,,8.225,22.751,0,13.6205,0,0
aten::empty,,,0.398,1.622,0,0,0,0
empty_tensor,,,1.224,1.224,0,0,0,0
aten::empty,,,0.226,1.142,0,0,0,0
empty_tensor,,,0.916,0.916,0,0,0,0
aten::empty,,,0.26,0.961,0,0,0,0
empty_tensor,,,0.701,0.701,0,0,0,0
aten::empty,,,0.41,1.82,0,0,0,0
empty_tensor,,,1.41,1.41,0,0,0,0
aclnnAddRmsNormBias,,,8.981,8.981,13.6205,13.6205,0,0
vllm::unquantized_gemm,,,4.663,16.516,0,11.260499999999999,0,10.0605
aten::linear,,,1.11,11.853,0,11.260499999999999,0,10.0605
aten::t,,,0.743,1.961,0,0,0,0
aten::transpose,,,0.365,1.218,0,0,0,0
aten::as_strided,,,0.853,0.853,0,0,0,0
aten::addmm,,,5.337,8.782,0,11.260499999999999,0,10.0605
empty_tensor,,,1.546,1.546,0,0,0,0
aclnnAddmm,,,1.899,1.899,11.260499999999999,11.260499999999999,10.0605,10.0605
aten::split_with_sizes,,,1.652,3.118,0,0,0,0
aten::as_strided,,,0.738,0.738,0,0,0,0
aten::as_strided,,,0.324,0.324,0,0,0,0
aten::as_strided,,,0.404,0.404,0,0,0,0
vllm::npu_rotary_embedding,,,215.4,233.733,0,20.3405,0,0
aten::view,,,1.102,1.102,0,0,0,0
aten::view,,,0.46,0.46,0,0,0,0
aten::contiguous,,,0.991,8.512,0,2.96,0,0
aten::clone,,,1.084,7.521,0,2.96,0,0
empty_tensor,,,1.332,1.332,0,0,0,0
aten::copy_,,,3.136,5.105,0,2.96,0,0
aclnnInplaceCopy,,,1.969,1.969,2.96,2.96,0,0
aten::contiguous,,,0.427,4.303,0,2.78,0,0
aten::clone,,,0.653,3.876,0,2.78,0,0
empty_tensor,,,0.958,0.958,0,0,0,0
aten::copy_,,,1.461,2.265,0,2.78,0,0
aclnnInplaceCopy,,,0.804,0.804,2.78,2.78,0,0
_triton_rope,,,2.593,2.593,14.6005,14.6005,0,0
aten::view,,,0.88,0.88,0,0,0,0
aten::view,,,0.483,0.483,0,0,0,0
aten::empty,,,0.568,2.102,0,0,0,0
empty_tensor,,,1.534,1.534,0,0,0,0
aten::view,,,0.898,0.898,0,0,0,0
aten::view,,,0.529,0.529,0,0,0,0
aten::view,,,0.45,0.45,0,0,0,0
aten::view,,,0.521,0.521,0,0,0,0
vllm::unified_attention_with_output,,,151.493,1049.643,0,45.1025,0,0
P12/A/0054/attention,,,401.148,898.15,0,45.1025,0,0
aten::slice,,,1.564,2.907,0,0,0,0
aten::as_strided,,,1.343,1.343,0,0,0,0
aten::slice,,,0.412,0.842,0,0,0,0
aten::as_strided,,,0.43,0.43,0,0,0,0
aten::slice,,,2.563,3.303,0,0,0,0
aten::as_strided,,,0.74,0.74,0,0,0,0
P12/A/0055/cache_write,,,116.032,158.649,0,11.4805,0,0
atb::_npu_reshape_and_cache,,,27.606,42.617,0,11.4805,0,0
aten::contiguous,,,0.884,13.487,0,2.84,0,0
aten::clone,,,1.464,12.603,0,2.84,0,0
empty_tensor,,,2.982,2.982,0,0,0,0
aten::copy_,,,5.233,8.157,0,2.84,0,0
aclnnInplaceCopy,,,2.924,2.924,2.84,2.84,0,0
ReshapeCacheOperation,,,1.524,1.524,8.6405,8.6405,0,0
P12/A/0056/fia,,,216.158,318.952,0,33.622,0,0
aten::slice,,,1.247,2.341,0,0,0,0
aten::as_strided,,,1.094,1.094,0,0,0,0
aten::slice,,,0.39,0.771,0,0,0,0
aten::as_strided,,,0.381,0.381,0,0,0,0
aten::slice,,,0.407,0.899,0,0,0,0
aten::as_strided,,,0.492,0.492,0,0,0,0
npu::npu_fused_infer_attention_score,,,68.439,76.829,0,32.602,0,0
empty_tensor,,,2.942,2.942,0,0,0,0
empty_tensor,,,0.857,0.857,0,0,0,0
empty_tensor,,,0.746,0.746,0,0,0,0
empty_tensor,,,0.934,0.934,0,0,0,0
aclnnFusedInferAttentionScoreV3,,,2.911,2.911,32.602,32.602,0,0
aten::view,,,1.275,1.275,0,0,0,0
aten::slice,,,0.416,0.993,0,0,0,0
aten::as_strided,,,0.577,0.577,0,0,0,0
aten::copy_,,,11.751,19.686,0,1.02,0,0
aclnnInplaceCopy,,,7.935,7.935,1.02,1.02,0,0
aten::slice,,,0.564,1.278,0,0,0,0
aten::as_strided,,,0.714,0.714,0,0,0,0
aten::copy_,,,8.948,11.071,0,0,0,0
aclnnInplaceCopy,,,2.123,2.123,0,0,0,0
aten::view,,,1.268,1.268,0,0,0,0
vllm::unquantized_gemm,,,8.194,26.571,0,8.0005,0,8.0005
aten::linear,,,1.788,18.377,0,8.0005,0,8.0005
aten::t,,,2.749,4.879,0,0,0,0
aten::transpose,,,1.146,2.13,0,0,0,0
aten::as_strided,,,0.984,0.984,0,0,0,0
aten::matmul,,,6.151,11.71,0,8.0005,0,8.0005
empty_tensor,,,2.997,2.997,0,0,0,0
aclnnMatmul,,,2.562,2.562,8.0005,8.0005,8.0005,8.0005
vllm::maybe_chunk_residual,,,5.321,5.321,0,0,0,0
_C_ascend::npu_add_rms_norm_bias,,,13.459,23.377,0,15.5405,0,0
aten::empty,,,0.957,2.815,0,0,0,0
empty_tensor,,,1.858,1.858,0,0,0,0
aten::empty,,,0.2,1.155,0,0,0,0
empty_tensor,,,0.955,0.955,0,0,0,0
aten::empty,,,0.232,1.127,0,0,0,0
empty_tensor,,,0.895,0.895,0,0,0,0
aten::empty,,,0.414,2.231,0,0,0,0
empty_tensor,,,1.817,1.817,0,0,0,0
aclnnAddRmsNormBias,,,2.59,2.59,15.5405,15.5405,0,0
vllm::unquantized_gemm,,,3.826,12.68,0,23.341,0,23.341
aten::linear,,,0.893,8.854,0,23.341,0,23.341
aten::t,,,0.973,2.075,0,0,0,0
aten::transpose,,,0.494,1.102,0,0,0,0
aten::as_strided,,,0.608,0.608,0,0,0,0
aten::matmul,,,2.878,5.886,0,23.341,0,23.341
empty_tensor,,,1.446,1.446,0,0,0,0
aclnnMatmul,,,1.562,1.562,23.341,23.341,23.341,23.341
npu::npu_swiglu,,,9.265,14.357,0,18.3005,0,0
empty_tensor,,,1.739,1.739,0,0,0,0
aclnnSwiGlu,,,3.353,3.353,18.3005,18.3005,0,0
vllm::unquantized_gemm,,,3.355,11.695,0,22.0005,0,22.0005
aten::linear,,,0.577,8.34,0,22.0005,0,22.0005
aten::t,,,0.904,1.911,0,0,0,0
aten::transpose,,,0.522,1.007,0,0,0,0
aten::as_strided,,,0.485,0.485,0,0,0,0
aten::matmul,,,2.182,5.852,0,22.0005,0,22.0005
empty_tensor,,,2.273,2.273,0,0,0,0
aclnnMatmul,,,1.397,1.397,22.0005,22.0005,22.0005,22.0005
vllm::maybe_chunk_residual,,,4.286,4.286,0,0,0,0
_C_ascend::npu_add_rms_norm_bias,,,7.389,24.08,0,10.7405,0,0
aten::empty,,,0.443,1.738,0,0,0,0
empty_tensor,,,1.295,1.295,0,0,0,0
aten::empty,,,0.225,1.22,0,0,0,0
empty_tensor,,,0.995,0.995,0,0,0,0
aten::empty,,,0.446,3.708,0,0,0,0
empty_tensor,,,3.262,3.262,0,0,0,0
aten::empty,,,0.303,1.668,0,0,0,0
empty_tensor,,,1.365,1.365,0,0,0,0
aclnnAddRmsNormBias,,,8.357,8.357,10.7405,10.7405,0,0
vllm::unquantized_gemm,,,4.455,15.384,0,10.1405,0,9.1005
aten::linear,,,1.229,10.929,0,10.1405,0,9.1005
aten::t,,,0.662,1.869,0,0,0,0
aten::transpose,,,0.36,1.207,0,0,0,0
aten::as_strided,,,0.847,0.847,0,0,0,0
aten::addmm,,,5.152,7.831,0,10.1405,0,9.1005
empty_tensor,,,1.085,1.085,0,0,0,0
aclnnAddmm,,,1.594,1.594,10.1405,10.1405,9.1005,9.1005
aten::split_with_sizes,,,1.405,2.861,0,0,0,0
aten::as_strided,,,0.671,0.671,0,0,0,0
aten::as_strided,,,0.359,0.359,0,0,0,0
aten::as_strided,,,0.426,0.426,0,0,0,0
vllm::npu_rotary_embedding,,,212.457,232.551,0,19.660999999999998,0,0
aten::view,,,0.902,0.902,0,0,0,0
aten::view,,,0.426,0.426,0,0,0,0
aten::contiguous,,,0.972,7.759,0,3.34,0,0
aten::clone,,,1.143,6.787,0,3.34,0,0
empty_tensor,,,1.21,1.21,0,0,0,0
aten::copy_,,,2.944,4.434,0,3.34,0,0
aclnnInplaceCopy,,,1.49,1.49,3.34,3.34,0,0
aten::contiguous,,,0.356,4.971,0,2.7605,0,0
aten::clone,,,0.417,4.615,0,2.7605,0,0
empty_tensor,,,1.388,1.388,0,0,0,0
aten::copy_,,,1.619,2.81,0,2.7605,0,0
aclnnInplaceCopy,,,1.191,1.191,2.7605,2.7605,0,0
_triton_rope,,,4.402,4.402,13.5605,13.5605,0,0
aten::view,,,1.034,1.034,0,0,0,0
aten::view,,,0.6,0.6,0,0,0,0
aten::empty,,,0.682,2.375,0,0,0,0
empty_tensor,,,1.693,1.693,0,0,0,0
aten::view,,,0.691,0.691,0,0,0,0
aten::view,,,0.436,0.436,0,0,0,0
aten::view,,,0.469,0.469,0,0,0,0
aten::view,,,0.667,0.667,0,0,0,0
vllm::unified_attention_with_output,,,146.619,1053.836,0,45.922,0,0
P12/A/0057/attention,,,404.721,907.217,0,45.922,0,0
aten::slice,,,1.522,2.785,0,0,0,0
aten::as_strided,,,1.263,1.263,0,0,0,0
aten::slice,,,0.474,3.253,0,0,0,0
aten::as_strided,,,2.779,2.779,0,0,0,0
aten::slice,,,2.68,3.473,0,0,0,0
aten::as_strided,,,0.793,0.793,0,0,0,0
P12/A/0058/cache_write,,,120.064,162.152,0,11.5205,0,0
atb::_npu_reshape_and_cache,,,27.756,42.088,0,11.5205,0,0
aten::contiguous,,,0.986,12.642,0,2.78,0,0
aten::clone,,,1.349,11.656,0,2.78,0,0
empty_tensor,,,2.91,2.91,0,0,0,0
aten::copy_,,,4.726,7.397,0,2.78,0,0
aclnnInplaceCopy,,,2.671,2.671,2.78,2.78,0,0
ReshapeCacheOperation,,,1.69,1.69,8.7405,8.7405,0,0
P12/A/0059/fia,,,220.413,318.749,0,34.4015,0,0
aten::slice,,,1.225,2.507,0,0,0,0
aten::as_strided,,,1.282,1.282,0,0,0,0
aten::slice,,,0.544,1.794,0,0,0,0
aten::as_strided,,,1.25,1.25,0,0,0,0
aten::slice,,,0.431,1.075,0,0,0,0
aten::as_strided,,,0.644,0.644,0,0,0,0
npu::npu_fused_infer_attention_score,,,60.802,69.601,0,33.400999999999996,0,0
empty_tensor,,,2.933,2.933,0,0,0,0
empty_tensor,,,1.278,1.278,0,0,0,0
empty_tensor,,,0.665,0.665,0,0,0,0
empty_tensor,,,0.838,0.838,0,0,0,0
aclnnFusedInferAttentionScoreV3,,,3.085,3.085,33.400999999999996,33.400999999999996,0,0
aten::view,,,1.177,1.177,0,0,0,0
aten::slice,,,0.573,1.125,0,0,0,0
aten::as_strided,,,0.552,0.552,0,0,0,0
aten::copy_,,,11.36,21.057,0,1.0005,0,0
aclnnInplaceCopy,,,9.697,9.697,1.0005,1.0005,0,0
aten::slice,,,0.544,1.328,0,0,0,0
aten::as_strided,,,0.784,0.784,0,0,0,0
aten::copy_,,,8.649,10.756,0,0,0,0
aclnnInplaceCopy,,,2.107,2.107,0,0,0,0
aten::view,,,1.337,1.337,0,0,0,0
vllm::unquantized_gemm,,,9.488,27.779,0,7.62,0,7.62
aten::linear,,,1.807,18.291,0,7.62,0,7.62
aten::t,,,2.557,4.815,0,0,0,0
aten::transpose,,,1.139,2.258,0,0,0,0
aten::as_strided,,,1.119,1.119,0,0,0,0
aten::matmul,,,6.354,11.669,0,7.62,0,7.62
empty_tensor,,,3.103,3.103,0,0,0,0
aclnnMatmul,,,2.212,2.212,7.62,7.62,7.62,7.62
vllm::maybe_chunk_residual,,,5.383,5.383,0,0,0,0
_C_ascend::npu_add_rms_norm_bias,,,13.64,24.32,0,14.8605,0,0
aten::empty,,,1.11,3.136,0,0,0,0
empty_tensor,,,2.026,2.026,0,0,0,0
aten::empty,,,0.204,1.095,0,0,0,0
empty_tensor,,,0.891,0.891,0,0,0,0
aten::empty,,,0.208,1.817,0,0,0,0
empty_tensor,,,1.609,1.609,0,0,0,0
aten::empty,,,0.341,2.536,0,0,0,0
empty_tensor,,,2.195,2.195,0,0,0,0
aclnnAddRmsNormBias,,,2.096,2.096,14.8605,14.8605,0,0
vllm::unquantized_gemm,,,4.0,13.362,0,23.141,0,23.141
aten::linear,,,0.862,9.362,0,23.141,0,23.141
aten::t,,,1.144,2.477,0,0,0,0
aten::transpose,,,0.498,1.333,0,0,0,0
aten::as_strided,,,0.835,0.835,0,0,0,0
aten::matmul,,,2.852,6.023,0,23.141,0,23.141
empty_tensor,,,1.582,1.582,0,0,0,0
aclnnMatmul,,,1.589,1.589,23.141,23.141,23.141,23.141
npu::npu_swiglu,,,9.848,12.67,0,15.1005,0,0
empty_tensor,,,1.227,1.227,0,0,0,0
aclnnSwiGlu,,,1.595,1.595,15.1005,15.1005,0,0
vllm::unquantized_gemm,,,3.568,12.219,0,22.3605,0,22.3605
aten::linear,,,0.63,8.651,0,22.3605,0,22.3605
aten::t,,,0.573,1.5,0,0,0,0
aten::transpose,,,0.369,0.927,0,0,0,0
aten::as_strided,,,0.558,0.558,0,0,0,0
aten::matmul,,,2.141,6.521,0,22.3605,0,22.3605
empty_tensor,,,1.024,1.024,0,0,0,0
aclnnMatmul,,,3.356,3.356,22.3605,22.3605,22.3605,22.3605
vllm::maybe_chunk_residual,,,4.161,4.161,0,0,0,0
_C_ascend::npu_add_rms_norm_bias,,,10.127,24.067,0,11.1205,0,0
aten::empty,,,0.548,2.306,0,0,0,0
empty_tensor,,,1.758,1.758,0,0,0,0
aten::empty,,,0.32,1.985,0,0,0,0
empty_tensor,,,1.665,1.665,0,0,0,0
aten::empty,,,0.393,1.6,0,0,0,0
empty_tensor,,,1.207,1.207,0,0,0,0
aten::empty,,,0.487,2.332,0,0,0,0
empty_tensor,,,1.845,1.845,0,0,0,0
aclnnAddRmsNormBias,,,5.717,5.717,11.1205,11.1205,0,0
vllm::unquantized_gemm,,,6.011,22.571,0,10.719999999999999,0,9.52
aten::linear,,,1.7,16.56,0,10.719999999999999,0,9.52
aten::t,,,0.92,2.297,0,0,0,0
aten::transpose,,,0.584,1.377,0,0,0,0
aten::as_strided,,,0.793,0.793,0,0,0,0
aten::addmm,,,7.315,12.563,0,10.719999999999999,0,9.52
empty_tensor,,,1.635,1.635,0,0,0,0
aclnnAddmm,,,3.613,3.613,10.719999999999999,10.719999999999999,9.52,9.52
aten::split_with_sizes,,,2.106,4.247,0,0,0,0
aten::as_strided,,,0.859,0.859,0,0,0,0
aten::as_strided,,,0.6,0.6,0,0,0,0
aten::as_strided,,,0.682,0.682,0,0,0,0
vllm::npu_rotary_embedding,,,328.965,356.15,0,25.7405,0,0
aten::view,,,1.337,1.337,0,0,0,0
aten::view,,,0.651,0.651,0,0,0,0
aten::contiguous,,,1.307,10.769,0,2.96,0,0
aten::clone,,,1.584,9.462,0,2.96,0,0
empty_tensor,,,2.016,2.016,0,0,0,0
aten::copy_,,,3.982,5.862,0,2.96,0,0
aclnnInplaceCopy,,,1.88,1.88,2.96,2.96,0,0
aten::contiguous,,,0.54,8.353,0,2.7,0,0
aten::clone,,,0.872,7.813,0,2.7,0,0
empty_tensor,,,1.864,1.864,0,0,0,0
aten::copy_,,,2.417,5.077,0,2.7,0,0
aclnnInplaceCopy,,,2.66,2.66,2.7,2.7,0,0
_triton_rope,,,3.495,3.495,20.0805,20.0805,0,0
aten::view,,,1.665,1.665,0,0,0,0
aten::view,,,0.915,0.915,0,0,0,0
aten::empty,,,0.742,4.121,0,0,0,0
empty_tensor,,,3.379,3.379,0,0,0,0
aten::view,,,1.237,1.237,0,0,0,0
aten::view,,,0.995,0.995,0,0,0,0
aten::view,,,1.067,1.067,0,0,0,0
aten::view,,,0.922,0.922,0,0,0,0
vllm::unified_attention_with_output,,,213.404,1406.748,0,43.5015,0,0
P12/A/0060/attention,,,516.143,1193.344,0,43.5015,0,0
aten::slice,,,1.706,3.252,0,0,0,0
aten::as_strided,,,1.546,1.546,0,0,0,0
aten::slice,,,0.607,1.035,0,0,0,0
aten::as_strided,,,0.428,0.428,0,0,0,0
aten::slice,,,2.809,3.425,0,0,0,0
aten::as_strided,,,0.616,0.616,0,0,0,0
P12/A/0061/cache_write,,,165.722,210.1,0,11.8605,0,0
atb::_npu_reshape_and_cache,,,23.539,44.378,0,11.8605,0,0
aten::contiguous,,,1.302,18.93,0,2.82,0,0
aten::clone,,,1.965,17.628,0,2.82,0,0
empty_tensor,,,4.511,4.511,0,0,0,0
aten::copy_,,,7.82,11.152,0,2.82,0,0
aclnnInplaceCopy,,,3.332,3.332,2.82,2.82,0,0
ReshapeCacheOperation,,,1.909,1.909,9.0405,9.0405,0,0
P12/A/0062/fia,,,314.24,442.551,0,31.641,0,0
aten::slice,,,1.79,3.659,0,0,0,0
aten::as_strided,,,1.869,1.869,0,0,0,0
aten::slice,,,0.576,1.265,0,0,0,0
aten::as_strided,,,0.689,0.689,0,0,0,0
aten::slice,,,0.441,1.47,0,0,0,0
aten::as_strided,,,1.029,1.029,0,0,0,0
npu::npu_fused_infer_attention_score,,,78.192,92.15,0,30.621,0,0
empty_tensor,,,5.807,5.807,0,0,0,0
empty_tensor,,,1.71,1.71,0,0,0,0
empty_tensor,,,1.483,1.483,0,0,0,0
empty_tensor,,,1.103,1.103,0,0,0,0
aclnnFusedInferAttentionScoreV3,,,3.855,3.855,30.621,30.621,0,0
aten::view,,,1.799,1.799,0,0,0,0
aten::slice,,,0.713,1.678,0,0,0,0
aten::as_strided,,,0.965,0.965,0,0,0,0
aten::copy_,,,15.091,26.29,0,1.02,0,0
aclnnInplaceCopy,,,11.199,11.199,1.02,1.02,0,0
aten::slice,,,0.887,1.983,0,0,0,0
aten::as_strided,,,1.096,1.096,0,0,0,0
aten::copy_,,,12.27,14.855,0,0,0,0
aclnnInplaceCopy,,,2.585,2.585,0,0,0,0
aten::view,,,1.857,1.857,0,0,0,0
vllm::unquantized_gemm,,,10.042,34.19,0,7.84,0,7.84
aten::linear,,,2.362,24.148,0,7.84,0,7.84
aten::t,,,3.46,6.363,0,0,0,0
aten::transpose,,,1.385,2.903,0,0,0,0
aten::as_strided,,,1.518,1.518,0,0,0,0
aten::matmul,,,8.238,15.423,0,7.84,0,7.84
empty_tensor,,,4.51,4.51,0,0,0,0
aclnnMatmul,,,2.675,2.675,7.84,7.84,7.84,7.84
vllm::maybe_chunk_residual,,,7.945,7.945,0,0,0,0
_C_ascend::npu_add_rms_norm_bias,,,17.636,32.498,0,15.4205,0,0
aten::empty,,,1.235,3.675,0,0,0,0
empty_tensor,,,2.44,2.44,0,0,0,0
aten::empty,,,0.37,2.238,0,0,0,0
empty_tensor,,,1.868,1.868,0,0,0,0
aten::empty,,,0.478,1.986,0,0,0,0
empty_tensor,,,1.508,1.508,0,0,0,0
aten::empty,,,0.515,4.066,0,0,0,0
empty_tensor,,,3.551,3.551,0,0,0,0
aclnnAddRmsNormBias,,,2.897,2.897,15.4205,15.4205,0,0
vllm::unquantized_gemm,,,6.054,21.176,0,23.781,0,23.781
aten::linear,,,1.323,15.122,0,23.781,0,23.781
aten::t,,,1.48,4.614,0,0,0,0
aten::transpose,,,0.956,3.134,0,0,0,0
aten::as_strided,,,2.178,2.178,0,0,0,0
aten::matmul,,,4.441,9.185,0,23.781,0,23.781
empty_tensor,,,2.445,2.445,0,0,0,0
aclnnMatmul,,,2.299,2.299,23.781,23.781,23.781,23.781
npu::npu_swiglu,,,12.423,16.288,0,15.941,0,0
empty_tensor,,,1.859,1.859,0,0,0,0
aclnnSwiGlu,,,2.006,2.006,15.941,15.941,0,0
vllm::unquantized_gemm,,,4.964,14.85,0,22.561,0,22.561
aten::linear,,,0.915,9.886,0,22.561,0,22.561
aten::t,,,0.903,2.228,0,0,0,0
aten::transpose,,,0.595,1.325,0,0,0,0
aten::as_strided,,,0.73,0.73,0,0,0,0
aten::matmul,,,3.12,6.743,0,22.561,0,22.561
empty_tensor,,,1.578,1.578,0,0,0,0
aclnnMatmul,,,2.045,2.045,22.561,22.561,22.561,22.561
vllm::maybe_chunk_residual,,,6.453,6.453,0,0,0,0
_C_ascend::npu_add_rms_norm_bias,,,9.986,30.524,0,10.4005,0,0
aten::empty,,,0.562,2.521,0,0,0,0
empty_tensor,,,1.959,1.959,0,0,0,0
aten::empty,,,0.404,2.144,0,0,0,0
empty_tensor,,,1.74,1.74,0,0,0,0
aten::empty,,,0.375,1.722,0,0,0,0
empty_tensor,,,1.347,1.347,0,0,0,0
aten::empty,,,0.438,2.217,0,0,0,0
empty_tensor,,,1.779,1.779,0,0,0,0
aclnnAddRmsNormBias,,,11.934,11.934,10.4005,10.4005,0,0
vllm::unquantized_gemm,,,6.015,21.193,0,10.7005,0,9.5005
aten::linear,,,1.39,15.178,0,10.7005,0,9.5005
aten::t,,,0.89,2.381,0,0,0,0
aten::transpose,,,0.681,1.491,0,0,0,0
aten::as_strided,,,0.81,0.81,0,0,0,0
aten::addmm,,,7.527,11.407,0,10.7005,0,9.5005
empty_tensor,,,1.624,1.624,0,0,0,0
aclnnAddmm,,,2.256,2.256,10.7005,10.7005,9.5005,9.5005
aten::split_with_sizes,,,2.199,4.25,0,0,0,0
aten::as_strided,,,0.906,0.906,0,0,0,0
aten::as_strided,,,0.57,0.57,0,0,0,0
aten::as_strided,,,0.575,0.575,0,0,0,0
vllm::npu_rotary_embedding,,,321.782,350.891,0,19.121000000000002,0,0
aten::view,,,1.727,1.727,0,0,0,0
aten::view,,,0.761,0.761,0,0,0,0
aten::contiguous,,,1.465,11.403,0,2.8,0,0
aten::clone,,,1.671,9.938,0,2.8,0,0
empty_tensor,,,1.96,1.96,0,0,0,0
aten::copy_,,,4.187,6.307,0,2.8,0,0
aclnnInplaceCopy,,,2.12,2.12,2.8,2.8,0,0
aten::contiguous,,,0.557,8.341,0,2.72,0,0
aten::clone,,,0.787,7.784,0,2.72,0,0
empty_tensor,,,2.141,2.141,0,0,0,0
aten::copy_,,,2.636,4.856,0,2.72,0,0
aclnnInplaceCopy,,,2.22,2.22,2.72,2.72,0,0
_triton_rope,,,4.55,4.55,13.601,13.601,0,0
aten::view,,,1.584,1.584,0,0,0,0
aten::view,,,0.743,0.743,0,0,0,0
aten::empty,,,0.785,3.533,0,0,0,0
empty_tensor,,,2.748,2.748,0,0,0,0
aten::view,,,1.163,1.163,0,0,0,0
aten::view,,,0.796,0.796,0,0,0,0
aten::view,,,0.946,0.946,0,0,0,0
aten::view,,,0.962,0.962,0,0,0,0
vllm::unified_attention_with_output,,,176.628,1392.296,0,46.661,0,0
P12/A/0063/attention,,,541.209,1215.668,0,46.661,0,0
aten::slice,,,2.199,4.147,0,0,0,0
aten::as_strided,,,1.948,1.948,0,0,0,0
aten::slice,,,0.52,1.329,0,0,0,0
aten::as_strided,,,0.809,0.809,0,0,0,0
aten::slice,,,3.766,4.878,0,0,0,0
aten::as_strided,,,1.112,1.112,0,0,0,0
P12/A/0064/cache_write,,,151.086,196.514,0,11.34,0,0
atb::_npu_reshape_and_cache,,,24.315,45.428,0,11.34,0,0
aten::contiguous,,,1.258,18.875,0,2.76,0,0
aten::clone,,,1.819,17.617,0,2.76,0,0
empty_tensor,,,4.261,4.261,0,0,0,0
aten::copy_,,,7.78,11.537,0,2.76,0,0
aclnnInplaceCopy,,,3.757,3.757,2.76,2.76,0,0
ReshapeCacheOperation,,,2.238,2.238,8.58,8.58,0,0
P12/A/0065/fia,,,321.63,451.245,0,35.321,0,0
aten::slice,,,1.647,3.53,0,0,0,0
aten::as_strided,,,1.883,1.883,0,0,0,0
aten::slice,,,0.748,1.267,0,0,0,0
aten::as_strided,,,0.519,0.519,0,0,0,0
aten::slice,,,0.467,1.323,0,0,0,0
aten::as_strided,,,0.856,0.856,0,0,0,0
npu::npu_fused_infer_attention_score,,,78.248,92.437,0,34.301,0,0
empty_tensor,,,4.917,4.917,0,0,0,0
empty_tensor,,,1.898,1.898,0,0,0,0
empty_tensor,,,1.604,1.604,0,0,0,0
empty_tensor,,,1.837,1.837,0,0,0,0
