Name,Input Shapes,Call Stack,Host Self Duration(us),Host Total Duration(us),Device Self Duration(us),Device Total Duration(us),Device Self Duration With AICore(us),Device Total Duration With AICore(us)
aten::transpose,,,1.234,2.362,0,0,0,0
aten::as_strided,,,1.128,1.128,0,0,0,0
aten::matmul,,,6.953,12.688,0,7.6605,0,7.6605
empty_tensor,,,3.132,3.132,0,0,0,0
aclnnMatmul,,,2.603,2.603,7.6605,7.6605,7.6605,7.6605
vllm::maybe_chunk_residual,,,5.341,5.341,0,0,0,0
_C_ascend::npu_add_rms_norm_bias,,,15.4,26.687,0,14.0805,0,0
aten::empty,,,0.953,3.022,0,0,0,0
empty_tensor,,,2.069,2.069,0,0,0,0
aten::empty,,,0.222,1.58,0,0,0,0
empty_tensor,,,1.358,1.358,0,0,0,0
aten::empty,,,0.497,1.5,0,0,0,0
empty_tensor,,,1.003,1.003,0,0,0,0
aten::empty,,,0.4,2.255,0,0,0,0
empty_tensor,,,1.855,1.855,0,0,0,0
aclnnAddRmsNormBias,,,2.93,2.93,14.0805,14.0805,0,0
vllm::unquantized_gemm,,,4.179,15.158,0,23.561,0,23.561
aten::linear,,,0.782,10.979,0,23.561,0,23.561
aten::t,,,0.847,2.155,0,0,0,0
aten::transpose,,,0.472,1.308,0,0,0,0
aten::as_strided,,,0.836,0.836,0,0,0,0
aten::matmul,,,3.929,8.042,0,23.561,0,23.561
empty_tensor,,,1.735,1.735,0,0,0,0
aclnnMatmul,,,2.378,2.378,23.561,23.561,23.561,23.561
npu::npu_swiglu,,,12.027,15.454,0,15.3205,0,0
empty_tensor,,,1.14,1.14,0,0,0,0
aclnnSwiGlu,,,2.287,2.287,15.3205,15.3205,0,0
vllm::unquantized_gemm,,,3.402,11.223,0,21.461,0,21.461
aten::linear,,,0.643,7.821,0,21.461,0,21.461
aten::t,,,0.626,1.641,0,0,0,0
aten::transpose,,,0.402,1.015,0,0,0,0
aten::as_strided,,,0.613,0.613,0,0,0,0
aten::matmul,,,2.491,5.537,0,21.461,0,21.461
empty_tensor,,,1.094,1.094,0,0,0,0
aclnnMatmul,,,1.952,1.952,21.461,21.461,21.461,21.461
vllm::maybe_chunk_residual,,,4.293,4.293,0,0,0,0
_C_ascend::npu_add_rms_norm_bias,,,8.552,17.099,0,11.1205,0,0
aten::empty,,,0.365,1.655,0,0,0,0
empty_tensor,,,1.29,1.29,0,0,0,0
aten::empty,,,0.214,1.086,0,0,0,0
empty_tensor,,,0.872,0.872,0,0,0,0
aten::empty,,,0.349,1.433,0,0,0,0
empty_tensor,,,1.084,1.084,0,0,0,0
aten::empty,,,0.306,1.505,0,0,0,0
empty_tensor,,,1.199,1.199,0,0,0,0
aclnnAddRmsNormBias,,,2.868,2.868,11.1205,11.1205,0,0
aten::index,,,7.149,14.008,0,8.88,0,0
empty_tensor,,,0.847,0.847,0,0,0,0
empty_tensor,,,1.042,1.042,0,0,0,0
aclnnIndex,,,4.97,4.97,8.88,8.88,0,0
aten::linear,,,0.75,9.491,0,231.569,0,231.569
aten::t,,,0.824,2.141,0,0,0,0
aten::transpose,,,0.586,1.317,0,0,0,0
aten::as_strided,,,0.731,0.731,0,0,0,0
aten::matmul,,,3.27,6.6,0,231.569,0,231.569
empty_tensor,,,1.024,1.024,0,0,0,0
aclnnMatmul,,,2.306,2.306,231.569,231.569,231.569,231.569
aten::alias,,,1.742,1.742,0,0,0,0
P12/A/0076/sample,,,768.27,1260.852,0,229.7885,0,0
aten::to,,,1.024,16.879,0,8.4405,0,0
aten::_to_copy,,,2.424,15.855,0,8.4405,0,0
aten::empty,,,0.796,5.071,0,0,0,0
empty_tensor,,,4.275,4.275,0,0,0,0
aten::copy_,,,5.367,8.36,0,8.4405,0,0
aclnnInplaceCopy,,,2.993,2.993,8.4405,8.4405,0,0
aten::lift_fresh,,,0.289,0.289,0,0,0,0
aten::to,,,0.797,0.797,0,0,0,0
aten::pin_memory,,,1.602,26.79,0,0,0,0
aten::is_pinned,,,11.639,11.639,0,0,0,0
aten::_pin_memory,,,6.717,13.549,0,0,0,0
aten::set_,,,3.013,3.013,0,0,0,0
aten::copy_,,,3.819,3.819,0,0,0,0
aten::to,,,0.546,5.508,0,0,0,0
aten::_to_copy,,,1.636,4.962,0,0,0,0
aten::empty_strided,,,1.468,2.97,0,0,0,0
empty_tensor,,,1.502,1.502,0,0,0,0
aten::copy_,,,0.356,0.356,0,0,0,0
aten::eq,,,6.444,10.042,0,0,0,0
empty_tensor,,,1.021,1.021,0,0,0,0
aclnnEqScalar,,,2.577,2.577,0,0,0,0
aten::masked_fill_,,,4.085,5.057,0,0,0,0
aclnnInplaceMaskedFillScalar,,,0.972,0.972,0,0,0,0
aten::zeros,,,3.276,10.379,0,8.4,0,0
empty_tensor,,,1.965,1.965,0,0,0,0
aten::zero_,,,4.123,5.138,0,8.4,0,0
aclnnInplaceZero,,,1.015,1.015,8.4,8.4,0,0
token_bin_counts_and_mask_kernel,,,4.045,4.045,67.263,67.263,0,0
aten::gt,,,7.185,11.941,0,30.141000000000002,0,0
empty_tensor,,,1.853,1.853,0,0,0,0
aclnnGtScalar,,,2.903,2.903,30.141000000000002,30.141000000000002,0,0
aten::zeros,,,0.916,13.212,0,2.82,0,0
empty_tensor,,,1.136,1.136,0,0,0,0
aten::zero_,,,1.818,11.16,0,2.82,0,0
aclnnInplaceZero,,,9.342,9.342,2.82,2.82,0,0
aten::gt,,,2.511,4.557,0,13.5005,0,0
empty_tensor,,,1.138,1.138,0,0,0,0
aclnnGtScalar,,,0.908,0.908,13.5005,13.5005,0,0
apply_all_penalties_kernel,,,5.791,5.791,76.063,76.063,0,0
aten::argmax,,,4.614,23.2,0,19.6005,0,0
aten::empty,,,0.532,2.636,0,0,0,0
empty_tensor,,,2.104,2.104,0,0,0,0
aten::argmax,,,10.737,15.95,0,19.6005,0,0
aten::reshape,,,0.735,2.583,0,0,0,0
aten::view,,,1.848,1.848,0,0,0,0
aclnnArgMax,,,2.63,2.63,19.6005,19.6005,0,0
aten::view,,,0.631,0.631,0,0,0,0
aten::to,,,0.438,0.438,0,0,0,0
aten::to,,,0.438,8.228,0,1.42,0,0
aten::_to_copy,,,1.134,7.79,0,1.42,0,0
aten::empty,,,0.542,1.61,0,0,0,0
empty_tensor,,,1.068,1.068,0,0,0,0
aten::copy_,,,3.306,5.046,0,1.42,0,0
aclnnInplaceCopy,,,1.74,1.74,1.42,1.42,0,0
aten::unsqueeze,,,1.932,3.225,0,0,0,0
aten::as_strided,,,1.293,1.293,0,0,0,0
P12/A/0077/to_list,,,149.586,338.641,0,2.14,0,0
aten::slice,,,3.976,5.227,0,0,0,0
aten::as_strided,,,1.251,1.251,0,0,0,0
aten::copy_,,,9.031,11.826,0,2.12,0,0
acl_memcpy_device_to_host,,,2.795,2.795,2.12,2.12,0,0
Event::record,,,121.067,124.184,0,0.02,0,0
record_event,,,3.117,3.117,0.02,0.02,0,0
Event::synchronize,,,47.32,47.32,0,0,0,0
aten::resolve_conj,,,0.311,0.311,0,0,0,0
aten::resolve_neg,,,0.187,0.187,0,0,0,0
aten::slice,,,1.137,2.932,0,0,0,0
aten::as_strided,,,1.795,1.795,0,0,0,0
P12/A/0078/allocate,,,230.02,230.02,0,0,0,0
P12/A/0079/runner,,,8125.855,37412.39,0,2395.3085,0,1386.2925
aten::slice,,,4.916,8.378,0,0,0,0
aten::as_strided,,,3.462,3.462,0,0,0,0
aten::slice,,,0.802,1.97,0,0,0,0
aten::as_strided,,,1.168,1.168,0,0,0,0
aten::copy_,,,15.847,19.878,0,2.74,0,0
acl_memcpy_host_to_device,,,4.031,4.031,2.74,2.74,0,0
aten::lift_fresh,,,0.268,0.268,0,0,0,0
aten::lift_fresh,,,0.193,0.193,0,0,0,0
aten::flatten,,,1.28,3.607,0,0,0,0
aten::view,,,2.327,2.327,0,0,0,0
aten::slice,,,1.028,1.553,0,0,0,0
aten::as_strided,,,0.525,0.525,0,0,0,0
aten::index_select,,,2.939,2.939,0,0,0,0
aten::copy_,,,5.13,14.733,0,2.8,0,0
acl_memcpy_host_to_device,,,9.603,9.603,2.8,2.8,0,0
aten::slice,,,0.743,0.935,0,0,0,0
aten::as_strided,,,0.192,0.192,0,0,0,0
aten::lift_fresh,,,0.212,0.212,0,0,0,0
aten::slice,,,0.667,0.929,0,0,0,0
aten::as_strided,,,0.262,0.262,0,0,0,0
aten::add,,,5.623,5.623,0,0,0,0
aten::slice,,,0.493,0.709,0,0,0,0
aten::as_strided,,,0.216,0.216,0,0,0,0
aten::fill_,,,1.997,1.997,0,0,0,0
aten::slice,,,0.865,2.0,0,0,0,0
aten::as_strided,,,1.135,1.135,0,0,0,0
aten::fill_,,,7.789,10.543,0,1.04,0,0
aclnnInplaceFillScalar,,,2.754,2.754,1.04,1.04,0,0
aten::slice,,,0.758,1.325,0,0,0,0
aten::as_strided,,,0.567,0.567,0,0,0,0
aten::slice,,,0.67,0.865,0,0,0,0
aten::as_strided,,,0.195,0.195,0,0,0,0
aten::copy_,,,2.95,3.973,0,2.7605,0,0
acl_memcpy_host_to_device,,,1.023,1.023,2.7605,2.7605,0,0
aten::slice,,,0.7,0.877,0,0,0,0
aten::as_strided,,,0.177,0.177,0,0,0,0
aten::detach,,,2.079,2.079,0,0,0,0
aten::to,,,0.877,0.877,0,0,0,0
aten::resolve_conj,,,0.324,0.324,0,0,0,0
aten::resolve_neg,,,0.16,0.16,0,0,0,0
aten::slice,,,0.861,1.537,0,0,0,0
aten::as_strided,,,0.676,0.676,0,0,0,0
aten::slice,,,0.681,0.883,0,0,0,0
aten::as_strided,,,0.202,0.202,0,0,0,0
aten::copy_,,,0.319,0.319,0,0,0,0
aten::slice,,,0.709,1.032,0,0,0,0
aten::as_strided,,,0.323,0.323,0,0,0,0
aten::slice,,,0.65,0.879,0,0,0,0
aten::as_strided,,,0.229,0.229,0,0,0,0
aten::copy_,,,2.593,5.053,0,2.74,0,0
acl_memcpy_host_to_device,,,2.46,2.46,2.74,2.74,0,0
aten::fill_,,,2.574,4.266,0,0.92,0,0
aclnnInplaceFillScalar,,,1.692,1.692,0.92,0.92,0,0
aten::slice,,,0.86,1.248,0,0,0,0
aten::as_strided,,,0.388,0.388,0,0,0,0
aten::slice,,,0.665,0.815,0,0,0,0
aten::as_strided,,,0.15,0.15,0,0,0,0
aten::copy_,,,2.174,3.043,0,2.7405,0,0
acl_memcpy_host_to_device,,,0.869,0.869,2.7405,2.7405,0,0
aten::slice,,,0.523,0.913,0,0,0,0
aten::as_strided,,,0.39,0.39,0,0,0,0
aten::slice,,,0.519,1.288,0,0,0,0
aten::as_strided,,,0.769,0.769,0,0,0,0
aten::copy_,,,2.123,3.795,0,2.9,0,0
acl_memcpy_host_to_device,,,1.672,1.672,2.9,2.9,0,0
aten::slice,,,0.753,1.076,0,0,0,0
aten::as_strided,,,0.323,0.323,0,0,0,0
aten::slice,,,0.478,1.098,0,0,0,0
aten::as_strided,,,0.62,0.62,0,0,0,0
aten::slice,,,0.405,0.585,0,0,0,0
aten::as_strided,,,0.18,0.18,0,0,0,0
aten::copy_,,,2.416,8.443,0,2.7405,0,0
acl_memcpy_host_to_device,,,6.027,6.027,2.7405,2.7405,0,0
aten::slice,,,0.728,1.42,0,0,0,0
aten::as_strided,,,0.692,0.692,0,0,0,0
aten::slice,,,0.645,0.883,0,0,0,0
aten::as_strided,,,0.238,0.238,0,0,0,0
aten::copy_,,,1.859,2.647,0,2.8,0,0
acl_memcpy_host_to_device,,,0.788,0.788,2.8,2.8,0,0
aten::slice,,,0.484,0.823,0,0,0,0
aten::as_strided,,,0.339,0.339,0,0,0,0
aten::index,,,7.228,15.818,0,9.8805,0,0
empty_tensor,,,2.848,2.848,0,0,0,0
empty_tensor,,,3.476,3.476,0,0,0,0
aclnnIndex,,,2.266,2.266,9.8805,9.8805,0,0
aten::to,,,0.609,10.468,0,0.86,0,0
aten::_to_copy,,,2.01,9.859,0,0.86,0,0
aten::empty,,,0.79,1.904,0,0,0,0
empty_tensor,,,1.114,1.114,0,0,0,0
aten::copy_,,,3.366,5.945,0,0.86,0,0
aclnnInplaceCopy,,,2.579,2.579,0.86,0.86,0,0
aten::slice,,,0.762,1.31,0,0,0,0
aten::as_strided,,,0.548,0.548,0,0,0,0
aten::add,,,5.296,8.687,0,2.14,0,0
empty_tensor,,,1.089,1.089,0,0,0,0
aclnnAdd,,,2.302,2.302,2.14,2.14,0,0
aten::slice,,,1.17,1.822,0,0,0,0
aten::as_strided,,,0.652,0.652,0,0,0,0
aten::copy_,,,23.138,25.388,0,0.6,0,0
aclnnInplaceCopy,,,2.25,2.25,0.6,0.6,0,0
aten::slice,,,0.763,1.095,0,0,0,0
aten::as_strided,,,0.332,0.332,0,0,0,0
aten::add,,,2.587,4.166,0,1.14,0,0
empty_tensor,,,0.887,0.887,0,0,0,0
aclnnAdd,,,0.692,0.692,1.14,1.14,0,0
aten::copy_,,,5.813,6.911,0,0.58,0,0
aclnnInplaceCopy,,,1.098,1.098,0.58,0.58,0,0
aten::slice,,,0.609,0.965,0,0,0,0
aten::as_strided,,,0.356,0.356,0,0,0,0
aten::fill_,,,2.207,10.812,0,0,0,0
aclnnInplaceFillScalar,,,8.605,8.605,0,0,0,0
aten::slice,,,0.695,1.054,0,0,0,0
aten::as_strided,,,0.359,0.359,0,0,0,0
aten::slice,,,0.663,0.91,0,0,0,0
aten::as_strided,,,0.247,0.247,0,0,0,0
_compute_slot_mapping_kernel,,,3.485,3.485,120.225,120.225,0,0
aten::slice,,,1.023,1.762,0,0,0,0
aten::as_strided,,,0.739,0.739,0,0,0,0
aten::sub,,,6.341,12.367,0,1.26,0,0
empty_tensor,,,2.286,2.286,0,0,0,0
aten::item,,,0.702,1.275,0,0,0,0
aten::_local_scalar_dense,,,0.573,0.573,0,0,0,0
aclnnSubs,,,2.465,2.465,1.26,1.26,0,0
aten::detach,,,1.27,1.27,0,0,0,0
aten::to,,,0.754,0.754,0,0,0,0
aten::resolve_conj,,,0.255,0.255,0,0,0,0
aten::resolve_neg,,,0.105,0.105,0,0,0,0
aten::slice,,,1.667,2.837,0,0,0,0
aten::as_strided,,,1.17,1.17,0,0,0,0
aten::slice,,,0.697,1.294,0,0,0,0
aten::as_strided,,,0.597,0.597,0,0,0,0
aten::slice,,,0.847,3.359,0,0,0,0
aten::as_strided,,,2.512,2.512,0,0,0,0
aten::slice,,,1.183,1.656,0,0,0,0
aten::as_strided,,,0.473,0.473,0,0,0,0
aten::fill_,,,4.294,7.171,0,0,0,0
aclnnInplaceFillScalar,,,2.877,2.877,0,0,0,0
aten::slice,,,0.588,1.153,0,0,0,0
aten::as_strided,,,0.565,0.565,0,0,0,0
aten::fill_,,,1.533,3.59,0,0,0,0
aclnnInplaceFillScalar,,,2.057,2.057,0,0,0,0
aten::slice,,,0.751,1.043,0,0,0,0
aten::as_strided,,,0.292,0.292,0,0,0,0
aten::slice,,,0.524,0.685,0,0,0,0
aten::as_strided,,,0.161,0.161,0,0,0,0
aten::lt,,,5.854,5.854,0,0,0,0
aten::lift_fresh,,,0.275,0.275,0,0,0,0
aten::slice,,,0.58,0.855,0,0,0,0
aten::as_strided,,,0.275,0.275,0,0,0,0
aten::fill_,,,0.871,3.34,0,0,0,0
aten::copy_,,,2.469,2.469,0,0,0,0
aten::slice,,,0.63,1.095,0,0,0,0
aten::as_strided,,,0.465,0.465,0,0,0,0
aten::slice,,,0.492,0.935,0,0,0,0
aten::as_strided,,,0.443,0.443,0,0,0,0
aten::slice,,,0.421,0.571,0,0,0,0
aten::as_strided,,,0.15,0.15,0,0,0,0
aten::slice,,,0.757,1.718,0,0,0,0
aten::as_strided,,,0.961,0.961,0,0,0,0
aten::slice,,,0.57,0.743,0,0,0,0
aten::as_strided,,,0.173,0.173,0,0,0,0
aten::slice,,,0.603,0.911,0,0,0,0
aten::as_strided,,,0.308,0.308,0,0,0,0
aten::slice,,,0.835,1.147,0,0,0,0
aten::as_strided,,,0.312,0.312,0,0,0,0
aten::slice,,,0.511,0.767,0,0,0,0
aten::as_strided,,,0.256,0.256,0,0,0,0
aten::slice,,,0.622,1.125,0,0,0,0
aten::as_strided,,,0.503,0.503,0,0,0,0
aten::pin_memory,,,1.147,9.059,0,0,0,0
aten::is_pinned,,,7.912,7.912,0,0,0,0
aten::to,,,0.792,15.407,0,2.76,0,0
aten::_to_copy,,,2.158,14.615,0,2.76,0,0
aten::empty_strided,,,3.964,5.702,0,0,0,0
empty_tensor,,,1.738,1.738,0,0,0,0
aten::copy_,,,4.362,6.755,0,2.76,0,0
acl_memcpy_host_to_device,,,2.393,2.393,2.76,2.76,0,0
aten::resolve_conj,,,0.276,0.276,0,0,0,0
aten::resolve_neg,,,0.31,0.31,0,0,0,0
aten::slice,,,0.815,1.041,0,0,0,0
aten::as_strided,,,0.226,0.226,0,0,0,0
aten::resolve_conj,,,0.07,0.07,0,0,0,0
aten::resolve_neg,,,0.703,0.703,0,0,0,0
aten::slice,,,0.654,1.174,0,0,0,0
aten::as_strided,,,0.52,0.52,0,0,0,0
aten::slice,,,0.531,0.935,0,0,0,0
aten::as_strided,,,0.404,0.404,0,0,0,0
aten::index_select,,,6.899,11.218,0,2.7,0,0
empty_tensor,,,1.888,1.888,0,0,0,0
aclnnIndexSelect,,,2.431,2.431,2.7,2.7,0,0
aten::view,,,1.531,1.531,0,0,0,0
aten::repeat,,,3.72,15.547,0,1.7,0,0
empty_tensor,,,1.663,1.663,0,0,0,0
aclnnRepeat,,,10.164,10.164,1.7,1.7,0,0
aten::chunk,,,1.88,7.047,0,0,0,0
aten::split,,,1.231,5.167,0,0,0,0
aten::narrow,,,1.814,2.946,0,0,0,0
aten::slice,,,0.327,1.132,0,0,0,0
aten::as_strided,,,0.805,0.805,0,0,0,0
aten::narrow,,,0.325,0.99,0,0,0,0
aten::slice,,,0.222,0.665,0,0,0,0
aten::as_strided,,,0.443,0.443,0,0,0,0
aten::slice,,,0.935,1.897,0,0,0,0
aten::as_strided,,,0.962,0.962,0,0,0,0
aten::view,,,0.644,0.644,0,0,0,0
aten::expand,,,1.162,1.698,0,0,0,0
aten::as_strided,,,0.536,0.536,0,0,0,0
aten::copy_,,,21.471,24.111,0,0.5,0,0
aclnnInplaceCopy,,,2.64,2.64,0.5,0.5,0,0
aten::index_select,,,3.629,7.866,0,2.34,0,0
empty_tensor,,,1.398,1.398,0,0,0,0
aclnnIndexSelect,,,2.839,2.839,2.34,2.34,0,0
aten::view,,,2.333,2.333,0,0,0,0
aten::repeat,,,1.986,4.604,0,1.36,0,0
empty_tensor,,,1.081,1.081,0,0,0,0
aclnnRepeat,,,1.537,1.537,1.36,1.36,0,0
aten::chunk,,,0.542,4.578,0,0,0,0
aten::split,,,0.401,4.036,0,0,0,0
aten::narrow,,,0.42,1.793,0,0,0,0
aten::slice,,,0.633,1.373,0,0,0,0
aten::as_strided,,,0.74,0.74,0,0,0,0
aten::narrow,,,0.432,1.842,0,0,0,0
aten::slice,,,0.768,1.41,0,0,0,0
aten::as_strided,,,0.642,0.642,0,0,0,0
aten::slice,,,1.023,1.45,0,0,0,0
aten::as_strided,,,0.427,0.427,0,0,0,0
aten::view,,,0.351,0.351,0,0,0,0
aten::expand,,,0.393,0.71,0,0,0,0
aten::as_strided,,,0.317,0.317,0,0,0,0
aten::copy_,,,8.172,12.638,0,0.48,0,0
aclnnInplaceCopy,,,4.466,4.466,0.48,0.48,0,0
aten::slice,,,0.732,1.2,0,0,0,0
aten::as_strided,,,0.468,0.468,0,0,0,0
aten::slice,,,0.7,1.22,0,0,0,0
aten::as_strided,,,0.52,0.52,0,0,0,0
aten::to,,,0.737,14.988,0,1.0605,0,0
aten::_to_copy,,,2.057,14.251,0,1.0605,0,0
aten::empty,,,1.08,4.165,0,0,0,0
empty_tensor,,,3.085,3.085,0,0,0,0
aten::copy_,,,4.84,8.029,0,1.0605,0,0
aclnnInplaceCopy,,,3.189,3.189,1.0605,1.0605,0,0
aten::embedding,,,3.968,7.653,0,10.6205,0,0
empty_tensor,,,1.967,1.967,0,0,0,0
aclnnEmbedding,,,1.718,1.718,10.6205,10.6205,0,0
vllm::maybe_pad_and_reduce,,,10.288,10.288,0,0,0,0
npu::npu_rms_norm,,,22.022,28.046,0,5.3,0,0
empty_tensor,,,2.102,2.102,0,0,0,0
empty_tensor,,,1.252,1.252,0,0,0,0
aclnnRmsNorm,,,2.67,2.67,5.3,5.3,0,0
vllm::unquantized_gemm,,,6.357,30.637,0,8.0,0,6.9
aten::linear,,,1.723,24.28,0,8.0,0,6.9
aten::t,,,1.989,5.367,0,0,0,0
aten::transpose,,,1.155,3.378,0,0,0,0
aten::as_strided,,,2.223,2.223,0,0,0,0
aten::addmm,,,7.277,17.19,0,8.0,0,6.9
empty_tensor,,,1.386,1.386,0,0,0,0
aclnnAddmm,,,8.527,8.527,8.0,8.0,6.9,6.9
aten::split_with_sizes,,,1.366,3.014,0,0,0,0
aten::as_strided,,,0.831,0.831,0,0,0,0
aten::as_strided,,,0.32,0.32,0,0,0,0
aten::as_strided,,,0.497,0.497,0,0,0,0
vllm::npu_rotary_embedding,,,202.349,209.38,0,2.98,0,0
aten::view,,,1.158,1.158,0,0,0,0
aten::view,,,0.3,0.3,0,0,0,0
_triton_rope,,,3.631,3.631,2.98,2.98,0,0
aten::view,,,1.314,1.314,0,0,0,0
aten::view,,,0.628,0.628,0,0,0,0
aten::empty,,,0.914,3.42,0,0,0,0
empty_tensor,,,2.506,2.506,0,0,0,0
aten::view,,,0.805,0.805,0,0,0,0
aten::view,,,0.468,0.468,0,0,0,0
aten::view,,,0.465,0.465,0,0,0,0
aten::view,,,0.465,0.465,0,0,0,0
vllm::unified_attention_with_output,,,192.99,908.598,0,24.6805,0,0
P12/A/0080/attention,,,286.239,715.608,0,24.6805,0,0
aten::slice,,,1.495,2.967,0,0,0,0
aten::as_strided,,,1.472,1.472,0,0,0,0
aten::slice,,,0.296,0.647,0,0,0,0
aten::as_strided,,,0.351,0.351,0,0,0,0
aten::slice,,,2.173,2.873,0,0,0,0
aten::as_strided,,,0.7,0.7,0,0,0,0
P12/A/0081/cache_write,,,94.041,114.124,0,1.76,0,0
atb::_npu_reshape_and_cache,,,16.92,20.083,0,1.76,0,0
ReshapeCacheOperation,,,3.163,3.163,1.76,1.76,0,0
P12/A/0082/fia,,,201.432,294.565,0,22.920499999999997,0,0
aten::view,,,3.174,3.174,0,0,0,0
aten::view,,,1.443,1.443,0,0,0,0
aten::slice,,,0.673,1.703,0,0,0,0
aten::as_strided,,,1.03,1.03,0,0,0,0
npu::npu_fused_infer_attention_score,,,51.989,61.862,0,22.3405,0,0
empty_tensor,,,4.53,4.53,0,0,0,0
empty_tensor,,,1.158,1.158,0,0,0,0
empty_tensor,,,0.791,0.791,0,0,0,0
empty_tensor,,,0.816,0.816,0,0,0,0
aclnnFusedInferAttentionScoreV3,,,2.578,2.578,22.3405,22.3405,0,0
aten::view,,,1.092,1.092,0,0,0,0
aten::slice,,,0.445,1.429,0,0,0,0
aten::as_strided,,,0.984,0.984,0,0,0,0
aten::copy_,,,21.25,22.43,0,0.58,0,0
aclnnInplaceCopy,,,1.18,1.18,0.58,0.58,0,0
aten::slice,,,0.486,1.297,0,0,0,0
aten::as_strided,,,0.811,0.811,0,0,0,0
aten::copy_,,,10.51,12.896,0,0,0,0
aclnnInplaceCopy,,,2.386,2.386,0,0,0,0
aten::view,,,1.144,1.144,0,0,0,0
vllm::unquantized_gemm,,,7.073,26.539,0,5.4405,0,5.4405
aten::linear,,,1.662,19.466,0,5.4405,0,5.4405
aten::t,,,2.117,4.564,0,0,0,0
aten::transpose,,,1.211,2.447,0,0,0,0
aten::as_strided,,,1.236,1.236,0,0,0,0
aten::matmul,,,7.122,13.24,0,5.4405,0,5.4405
empty_tensor,,,2.928,2.928,0,0,0,0
aclnnMatmul,,,3.19,3.19,5.4405,5.4405,5.4405,5.4405
vllm::maybe_chunk_residual,,,5.362,5.362,0,0,0,0
_C_ascend::npu_add_rms_norm_bias,,,16.105,34.308,0,2.0,0,0
aten::empty,,,1.024,3.222,0,0,0,0
empty_tensor,,,2.198,2.198,0,0,0,0
aten::empty,,,0.405,1.613,0,0,0,0
empty_tensor,,,1.208,1.208,0,0,0,0
aten::empty,,,0.228,0.974,0,0,0,0
empty_tensor,,,0.746,0.746,0,0,0,0
aten::empty,,,0.391,2.491,0,0,0,0
empty_tensor,,,2.1,2.1,0,0,0,0
aclnnAddRmsNormBias,,,9.903,9.903,2.0,2.0,0,0
vllm::unquantized_gemm,,,4.262,15.384,0,19.221,0,19.221
aten::linear,,,0.867,11.122,0,19.221,0,19.221
aten::t,,,0.795,2.358,0,0,0,0
aten::transpose,,,0.651,1.563,0,0,0,0
aten::as_strided,,,0.912,0.912,0,0,0,0
aten::matmul,,,4.008,7.897,0,19.221,0,19.221
empty_tensor,,,1.213,1.213,0,0,0,0
aclnnMatmul,,,2.676,2.676,19.221,19.221,19.221,19.221
npu::npu_swiglu,,,10.713,14.231,0,4.06,0,0
empty_tensor,,,1.211,1.211,0,0,0,0
aclnnSwiGlu,,,2.307,2.307,4.06,4.06,0,0
vllm::unquantized_gemm,,,3.374,12.099,0,16.6805,0,16.6805
aten::linear,,,0.861,8.725,0,16.6805,0,16.6805
aten::t,,,0.745,1.835,0,0,0,0
aten::transpose,,,0.395,1.09,0,0,0,0
aten::as_strided,,,0.695,0.695,0,0,0,0
aten::matmul,,,2.569,6.029,0,16.6805,0,16.6805
empty_tensor,,,1.012,1.012,0,0,0,0
aclnnMatmul,,,2.448,2.448,16.6805,16.6805,16.6805,16.6805
vllm::maybe_chunk_residual,,,4.229,4.229,0,0,0,0
_C_ascend::npu_add_rms_norm_bias,,,9.184,18.591,0,1.68,0,0
aten::empty,,,0.463,1.577,0,0,0,0
empty_tensor,,,1.114,1.114,0,0,0,0
aten::empty,,,0.828,2.187,0,0,0,0
empty_tensor,,,1.359,1.359,0,0,0,0
aten::empty,,,0.28,1.047,0,0,0,0
empty_tensor,,,0.767,0.767,0,0,0,0
aten::empty,,,0.351,1.985,0,0,0,0
empty_tensor,,,1.634,1.634,0,0,0,0
aclnnAddRmsNormBias,,,2.611,2.611,1.68,1.68,0,0
vllm::unquantized_gemm,,,4.593,19.806,0,8.14,0,6.94
aten::linear,,,1.036,15.213,0,8.14,0,6.94
aten::t,,,0.535,1.665,0,0,0,0
aten::transpose,,,0.419,1.13,0,0,0,0
aten::as_strided,,,0.711,0.711,0,0,0,0
aten::addmm,,,6.22,12.512,0,8.14,0,6.94
empty_tensor,,,1.454,1.454,0,0,0,0
aclnnAddmm,,,4.838,4.838,8.14,8.14,6.94,6.94
aten::split_with_sizes,,,1.376,2.755,0,0,0,0
aten::as_strided,,,0.675,0.675,0,0,0,0
aten::as_strided,,,0.336,0.336,0,0,0,0
aten::as_strided,,,0.368,0.368,0,0,0,0
vllm::npu_rotary_embedding,,,201.668,208.655,0,2.9,0,0
aten::view,,,0.936,0.936,0,0,0,0
aten::view,,,0.551,0.551,0,0,0,0
_triton_rope,,,3.519,3.519,2.9,2.9,0,0
aten::view,,,1.355,1.355,0,0,0,0
aten::view,,,0.626,0.626,0,0,0,0
aten::empty,,,0.62,2.866,0,0,0,0
empty_tensor,,,2.246,2.246,0,0,0,0
aten::view,,,0.725,0.725,0,0,0,0
aten::view,,,0.494,0.494,0,0,0,0
aten::view,,,1.23,1.23,0,0,0,0
aten::view,,,0.661,0.661,0,0,0,0
vllm::unified_attention_with_output,,,105.338,869.573,0,23.821,0,0
P12/A/0083/attention,,,330.246,764.235,0,23.821,0,0
aten::slice,,,1.089,2.342,0,0,0,0
aten::as_strided,,,1.253,1.253,0,0,0,0
aten::slice,,,0.399,0.876,0,0,0,0
