Name,Input Shapes,Call Stack,Host Self Duration(us),Host Total Duration(us),Device Self Duration(us),Device Total Duration(us),Device Self Duration With AICore(us),Device Total Duration With AICore(us)
aten::item,,,0.588,0.983,0,0,0,0
aten::_local_scalar_dense,,,0.395,0.395,0,0,0,0
aten::to,,,0.208,2.889,0,0,0,0
aten::_to_copy,,,0.52,2.681,0,0,0,0
aten::empty_strided,,,0.481,0.481,0,0,0,0
aten::copy_,,,1.68,1.68,0,0,0,0
aten::argmax,,,3.157,4.702,0,0,0,0
aten::fill_,,,1.545,1.545,0,0,0,0
aten::item,,,0.205,0.49,0,0,0,0
aten::_local_scalar_dense,,,0.285,0.285,0,0,0,0
aten::select,,,4.309,4.715,0,0,0,0
aten::as_strided,,,0.406,0.406,0,0,0,0
aten::item,,,0.165,0.471,0,0,0,0
aten::_local_scalar_dense,,,0.306,0.306,0,0,0,0
aten::slice,,,0.525,0.883,0,0,0,0
aten::as_strided,,,0.358,0.358,0,0,0,0
aten::slice,,,0.626,5.136,0,0,0,0
aten::as_strided,,,4.51,4.51,0,0,0,0
aten::pin_memory,,,2.689,12.702,0,0,0,0
aten::is_pinned,,,10.013,10.013,0,0,0,0
aten::to,,,1.446,16.596,0,2.8,0,0
aten::_to_copy,,,1.658,15.15,0,2.8,0,0
aten::empty_strided,,,4.102,6.109,0,0,0,0
empty_tensor,,,2.007,2.007,0,0,0,0
aten::copy_,,,4.685,7.383,0,2.8,0,0
acl_memcpy_host_to_device,,,2.698,2.698,2.8,2.8,0,0
aten::resolve_conj,,,0.356,0.356,0,0,0,0
aten::resolve_neg,,,0.313,0.313,0,0,0,0
aten::slice,,,0.54,0.937,0,0,0,0
aten::as_strided,,,0.397,0.397,0,0,0,0
aten::resolve_conj,,,0.069,0.069,0,0,0,0
aten::resolve_neg,,,0.101,0.101,0,0,0,0
aten::slice,,,0.797,1.43,0,0,0,0
aten::as_strided,,,0.633,0.633,0,0,0,0
aten::slice,,,0.433,0.735,0,0,0,0
aten::as_strided,,,0.302,0.302,0,0,0,0
aten::index_select,,,8.949,15.51,0,10.1605,0,0
empty_tensor,,,3.226,3.226,0,0,0,0
aclnnIndexSelect,,,3.335,3.335,10.1605,10.1605,0,0
aten::view,,,2.346,2.346,0,0,0,0
aten::repeat,,,5.093,7.703,0,9.4805,0,0
empty_tensor,,,1.268,1.268,0,0,0,0
aclnnRepeat,,,1.342,1.342,9.4805,9.4805,0,0
aten::chunk,,,2.673,9.674,0,0,0,0
aten::split,,,1.844,7.001,0,0,0,0
aten::narrow,,,1.953,3.929,0,0,0,0
aten::slice,,,0.522,1.976,0,0,0,0
aten::as_strided,,,1.454,1.454,0,0,0,0
aten::narrow,,,0.421,1.228,0,0,0,0
aten::slice,,,0.236,0.807,0,0,0,0
aten::as_strided,,,0.571,0.571,0,0,0,0
aten::slice,,,0.655,1.769,0,0,0,0
aten::as_strided,,,1.114,1.114,0,0,0,0
aten::view,,,0.728,0.728,0,0,0,0
aten::expand,,,2.147,2.887,0,0,0,0
aten::as_strided,,,0.74,0.74,0,0,0,0
aten::copy_,,,3.658,6.805,0,3.4,0,0
aclnnInplaceCopy,,,3.147,3.147,3.4,3.4,0,0
aten::index_select,,,2.585,4.508,0,7.4205,0,0
empty_tensor,,,1.137,1.137,0,0,0,0
aclnnIndexSelect,,,0.786,0.786,7.4205,7.4205,0,0
aten::view,,,0.612,0.612,0,0,0,0
aten::repeat,,,1.63,3.23,0,4.82,0,0
empty_tensor,,,0.878,0.878,0,0,0,0
aclnnRepeat,,,0.722,0.722,4.82,4.82,0,0
aten::chunk,,,0.504,3.705,0,0,0,0
aten::split,,,0.549,3.201,0,0,0,0
aten::narrow,,,0.41,1.651,0,0,0,0
aten::slice,,,0.667,1.241,0,0,0,0
aten::as_strided,,,0.574,0.574,0,0,0,0
aten::narrow,,,0.348,1.001,0,0,0,0
aten::slice,,,0.268,0.653,0,0,0,0
aten::as_strided,,,0.385,0.385,0,0,0,0
aten::slice,,,1.042,1.562,0,0,0,0
aten::as_strided,,,0.52,0.52,0,0,0,0
aten::view,,,0.57,0.57,0,0,0,0
aten::expand,,,0.289,0.574,0,0,0,0
