Step Id,Device_id,Model ID,Task ID,Stream ID,Name,Type,OP State,Accelerator Core,Start Time(us),Duration(us),Wait Time(us),Block Num,Mix Block Num,HF32 Eligible,Input Shapes,Input Data Types,Input Formats,Output Shapes,Output Data Types,Output Formats,Context ID,aicore_time(us),aic_total_cycles,aic_mac_time(us),aic_mac_ratio,aic_scalar_time(us),aic_scalar_ratio,aic_mte1_time(us),aic_mte1_ratio,aic_mte2_time(us),aic_mte2_ratio,aic_fixpipe_time(us),aic_fixpipe_ratio,aic_icache_miss_rate,aiv_time(us),aiv_total_cycles,aiv_vec_time(us),aiv_vec_ratio,aiv_scalar_time(us),aiv_scalar_ratio,aiv_mte2_time(us),aiv_mte2_ratio,aiv_mte3_time(us),aiv_mte3_ratio,aiv_icache_miss_rate,cube_utilization(%)
1,0,4294967295,5,44,aclnnAdds_AddAiCore_Add,Add,dynamic,AI_VECTOR_CORE,1790270141100101.981	,7.601,0,47,0,NO,"""256,256;""",FLOAT;FLOAT,ND;ND,"""256,256""",FLOAT,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.733,400407,0.035,0.007,0.28,0.059,0.763,0.161,0.358,0.076,0.195,0.000
1,0,4294967295,4,43,aclnnMuls_MulAiCore_Mul,Mul,dynamic,AI_VECTOR_CORE,1790270141100320.050	,7.440,210.399000,47,0,NO,"""256,256;""",FLOAT;FLOAT,ND;ND,"""256,256""",FLOAT,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.895,414102,0.037,0.007,0.334,0.068,0.859,0.175,0.502,0.102,0.197,0.000
1,0,4294967295,8,44,aclnnAdd_AddAiCore_Add,Add,dynamic,AI_VECTOR_CORE,1790270141100459.696	,8.920,132.310000,47,0,NO,"""256,256;256,256""",FLOAT;FLOAT,ND;ND,"""256,256""",FLOAT,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.127,518371,0.039,0.006,0.161,0.026,2.12,0.346,0.147,0.024,0.212,0.000
